LAT;LONG;ALT
-36,836870;149,693600;248
-36,836862;149,693983;238
-36,836853;149,694366;238
-36,836844;149,694749;227
-36,836836;149,695131;227
-36,836827;149,695514;222
-36,836818;149,695897;222
-36,836810;149,696280;222
-36,836801;149,696663;228
-36,836792;149,697045;228
-36,836784;149,697428;238
-36,836775;149,697811;238
-36,836766;149,698194;256
-36,836757;149,698576;256
-36,836749;149,698959;262
-36,836740;149,699342;262
-36,836731;149,699725;273
-36,836723;149,700107;273
-36,836714;149,700490;289
-36,836705;149,700873;289
-36,836697;149,701256;289
-36,836688;149,701638;296
-36,836679;149,702021;296
-36,836670;149,702404;297
-36,836662;149,702787;297
-36,836653;149,703169;300
-36,836644;149,703552;300
-36,836636;149,703935;312
-36,836627;149,704318;312
-36,836618;149,704701;322
-36,836609;149,705083;322
-36,836601;149,705466;322
-36,836592;149,705849;317
-36,836583;149,706232;317
-36,836575;149,706614;302
-36,836566;149,706997;302
-36,836557;149,707380;312
-36,836548;149,707763;312
-36,836540;149,708145;323
-36,836531;149,708528;323
-36,836522;149,708911;324
-36,836514;149,709294;324
-36,836505;149,709676;345
-36,836496;149,710059;345
-36,836487;149,710442;362
-36,836479;149,710825;362
-36,836470;149,711207;362
-36,836461;149,711590;357
-36,836452;149,711973;357
-36,836444;149,712356;341
-36,836435;149,712738;341
-36,836426;149,713121;314
-36,836417;149,713504;314
-36,836409;149,713887;284
-36,836400;149,714269;284
-36,836391;149,714652;284
-36,836382;149,715035;258
-36,836374;149,715418;258
-36,836365;149,715800;248
-36,836356;149,716183;248
-36,836347;149,716566;234
-36,836339;149,716949;234
-36,836330;149,717331;210
-36,836321;149,717714;210
-36,836312;149,718097;195
-36,836304;149,718480;195
-36,836295;149,718862;200
-36,837239;149,690932;271
-36,837230;149,691315;271
-36,837221;149,691697;270
-36,837213;149,692080;270
-36,837204;149,692463;257
-36,837195;149,692846;257
-36,837187;149,693228;247
-36,837178;149,693611;247
-36,837169;149,693994;240
-36,837161;149,694377;240
-36,837152;149,694760;228
-36,837143;149,695142;228
-36,837135;149,695525;225
-36,837126;149,695908;225
-36,837109;149,696673;229
-36,837100;149,697056;229
-36,837091;149,697439;233
-36,837083;149,697822;233
-36,837074;149,698204;242
-36,837065;149,698587;256
-36,837056;149,698970;262
-36,837048;149,699353;262
-36,837039;149,699735;273
-36,837030;149,700118;273
-36,837022;149,700501;289
-36,837013;149,700884;289
-36,837004;149,701266;289
-36,836996;149,701649;296
-36,836987;149,702032;296
-36,836978;149,702415;297
-36,836969;149,702798;297
-36,836961;149,703180;300
-36,836952;149,703563;300
-36,836943;149,703946;312
-36,836935;149,704329;312
-36,836926;149,704711;322
-36,836917;149,705094;322
-36,836908;149,705477;322
-36,836900;149,705860;317
-36,836891;149,706242;317
-36,836882;149,706625;302
-36,836874;149,707008;302
-36,836865;149,707391;312
-36,836856;149,707773;312
-36,836847;149,708156;323
-36,836839;149,708539;323
-36,836830;149,708922;324
-36,836821;149,709304;324
-36,836812;149,709687;345
-36,836804;149,710070;345
-36,836795;149,710453;362
-36,836786;149,710835;362
-36,836778;149,711218;362
-36,836769;149,711601;357
-36,836760;149,711984;357
-36,836751;149,712367;341
-36,836743;149,712749;341
-36,836734;149,713132;314
-36,836725;149,713515;314
-36,836716;149,713898;284
-36,836708;149,714280;284
-36,836699;149,714663;284
-36,836690;149,715046;258
-36,836681;149,715429;258
-36,836673;149,715811;248
-36,836664;149,716194;248
-36,836655;149,716577;234
-36,836646;149,716960;234
-36,836638;149,717342;210
-36,836629;149,717725;210
-36,836620;149,718108;195
-36,836611;149,718491;195
-36,836603;149,718873;200
-36,837546;149,690943;271
-36,837538;149,691325;271
-36,837529;149,691708;270
-36,837520;149,692091;270
-36,837512;149,692474;257
-36,837503;149,692857;257
-36,837494;149,693239;247
-36,837486;149,693622;247
-36,837477;149,694005;240
-36,837468;149,694388;240
-36,837460;149,694770;228
-36,837451;149,695153;228
-36,837442;149,695536;225
-36,837434;149,695919;225
-36,837425;149,696301;225
-36,837416;149,696684;229
-36,837408;149,697067;229
-36,837399;149,697450;233
-36,837390;149,697832;233
-36,837381;149,698215;242
-36,837373;149,698598;242
-36,837364;149,698981;252
-36,837355;149,699364;252
-36,837347;149,699746;265
-36,837338;149,700129;265
-36,837329;149,700512;278
-36,837321;149,700895;278
-36,837312;149,701277;278
-36,837303;149,701660;278
-36,837294;149,702043;278
-36,837286;149,702426;278
-36,837277;149,702808;278
-36,837268;149,703191;292
-36,837260;149,703574;292
-36,837251;149,703957;314
-36,837242;149,704339;314
-36,837234;149,704722;336
-36,837225;149,705105;336
-36,837216;149,705488;334
-36,837207;149,705870;334
-36,837199;149,706253;334
-36,837190;149,706636;319
-36,837181;149,707019;319
-36,837172;149,707402;323
-36,837164;149,707784;323
-36,837155;149,708167;331
-36,837146;149,708550;331
-36,837138;149,708933;340
-36,837129;149,709315;340
-36,837120;149,709698;359
-36,837111;149,710081;359
-36,837103;149,710464;374
-36,837094;149,710846;374
-36,837085;149,711229;374
-36,837076;149,711612;258
-36,837068;149,711995;357
-36,837059;149,712377;341
-36,837050;149,712760;341
-36,837042;149,713143;314
-36,837033;149,713526;314
-36,837024;149,713908;284
-36,837015;149,714291;284
-36,837007;149,714674;258
-36,836998;149,715057;258
-36,836989;149,715439;258
-36,836980;149,715822;248
-36,836972;149,716205;248
-36,836963;149,716588;234
-36,836954;149,716970;234
-36,836945;149,717353;210
-36,836937;149,717736;210
-36,836928;149,718119;195
-36,836919;149,718501;195
-36,836910;149,718884;200
-36,837854;149,690953;271
-36,837845;149,691336;271
-36,837837;149,691719;270
-36,837828;149,692102;270
-36,837819;149,692485;257
-36,837811;149,692867;257
-36,837802;149,693250;247
-36,837793;149,693633;247
-36,837785;149,694016;240
-36,837776;149,694398;240
-36,837767;149,694781;228
-36,837759;149,695164;228
-36,837750;149,695547;225
-36,837741;149,695929;225
-36,837733;149,696312;229
-36,837724;149,696695;229
-36,837715;149,697078;229
-36,837707;149,697461;233
-36,837698;149,697843;233
-36,837689;149,698226;242
-36,837680;149,698609;242
-36,837672;149,698992;252
-36,837663;149,699374;252
-36,837654;149,699757;265
-36,837646;149,700140;265
-36,837637;149,700523;278
-36,837628;149,700905;278
-36,837620;149,701288;278
-36,837611;149,701671;278
-36,837602;149,702054;278
-36,837593;149,702436;278
-36,837585;149,702819;278
-36,837576;149,703202;292
-36,837567;149,703585;292
-36,837559;149,703968;314
-36,837550;149,704350;314
-36,837541;149,704733;336
-36,837532;149,705116;336
-36,837524;149,705499;334
-36,837515;149,705881;334
-36,837506;149,706264;334
-36,837498;149,706647;319
-36,837489;149,707030;319
-36,837480;149,707412;323
-36,837471;149,707795;323
-36,837463;149,708178;331
-36,837454;149,708561;331
-36,837445;149,708943;340
-36,837437;149,709326;340
-36,837428;149,709709;359
-36,837419;149,710092;359
-36,837410;149,710474;374
-36,837402;149,710857;374
-36,837393;149,711240;374
-36,837384;149,711623;379
-36,837375;149,712005;379
-36,837367;149,712388;372
-36,837358;149,712771;372
-36,837349;149,713154;336
-36,837340;149,713537;336
-36,837332;149,713919;303
-36,837323;149,714302;303
-36,837314;149,714685;278
-36,837305;149,715068;278
-36,837297;149,715450;278
-36,837288;149,715833;257
-36,837279;149,716216;257
-36,837270;149,716599;233
-36,837262;149,716981;233
-36,837253;149,717364;213
-36,837244;149,717747;213
-36,837235;149,718130;199
-36,837227;149,718512;199
-36,837218;149,718895;208
-36,838162;149,690964;275
-36,838153;149,691347;275
-36,838144;149,691730;260
-36,838136;149,692113;260
-36,838127;149,692495;251
-36,838118;149,692878;251
-36,838110;149,693261;243
-36,838101;149,693644;243
-36,838092;149,694026;235
-36,838084;149,694409;235
-36,838075;149,694792;231
-36,838066;149,695175;231
-36,838058;149,695557;230
-36,838049;149,695940;230
-36,838040;149,696323;234
-36,838032;149,696706;234
-36,838023;149,697089;234
-36,838014;149,697471;232
-36,838006;149,697854;232
-36,837997;149,698237;240
-36,837988;149,698620;240
-36,837979;149,699002;248
-36,837971;149,699385;248
-36,837962;149,699768;254
-36,837953;149,700151;254
-36,837945;149,700533;257
-36,837936;149,700916;257
-36,837927;149,701299;257
-36,837919;149,701682;262
-36,837910;149,702065;262
-36,837901;149,702447;273
-36,837892;149,702830;278
-36,837884;149,703213;292
-36,837875;149,703596;292
-36,837866;149,703978;314
-36,837858;149,704361;314
-36,837849;149,704744;336
-36,837840;149,705127;336
-36,837831;149,705509;334
-36,837823;149,705892;334
-36,837814;149,706275;334
-36,837805;149,706658;319
-36,837797;149,707040;319
-36,837788;149,707423;323
-36,837779;149,707806;323
-36,837770;149,708189;331
-36,837762;149,708572;331
-36,837753;149,708954;340
-36,837744;149,709337;340
-36,837735;149,709720;359
-36,837727;149,710103;359
-36,837718;149,710485;374
-36,837709;149,710868;374
-36,837701;149,711251;374
-36,837692;149,711634;379
-36,837683;149,712016;379
-36,837674;149,712399;372
-36,837666;149,712782;372
-36,837657;149,713165;336
-36,837648;149,713547;336
-36,837639;149,713930;303
-36,837631;149,714313;303
-36,837622;149,714696;278
-36,837613;149,715078;278
-36,837604;149,715461;278
-36,837596;149,715844;257
-36,837587;149,716227;257
-36,837578;149,716609;233
-36,837569;149,716992;233
-36,837561;149,717375;213
-36,837552;149,717758;213
-36,837543;149,718141;199
-36,837534;149,718523;199
-36,837526;149,718906;208
-36,838469;149,690975;275
-36,838461;149,691358;275
-36,838452;149,691741;260
-36,838443;149,692123;260
-36,838435;149,692506;251
-36,838426;149,692889;251
-36,838417;149,693272;243
-36,838409;149,693654;243
-36,838400;149,694037;235
-36,838391;149,694420;235
-36,838383;149,694803;231
-36,838374;149,695186;231
-36,838365;149,695568;230
-36,838357;149,695951;230
-36,838348;149,696334;234
-36,838339;149,696717;234
-36,838331;149,697099;234
-36,838322;149,697482;232
-36,838313;149,697865;232
-36,838304;149,698248;240
-36,838296;149,698630;240
-36,838287;149,699013;248
-36,838278;149,699396;248
-36,838270;149,699779;254
-36,838261;149,700162;254
-36,838252;149,700544;257
-36,838244;149,700927;257
-36,838235;149,701310;257
-36,838226;149,701693;262
-36,838217;149,702075;262
-36,838209;149,702458;273
-36,838200;149,702841;273
-36,838191;149,703224;341
-36,838183;149,703606;289
-36,838174;149,703989;314
-36,838165;149,704372;314
-36,838157;149,704755;338
-36,838148;149,705137;338
-36,838139;149,705520;351
-36,838130;149,705903;351
-36,838122;149,706286;351
-36,838113;149,706669;341
-36,838104;149,707051;341
-36,838095;149,707434;339
-36,838087;149,707817;339
-36,838078;149,708200;346
-36,838069;149,708582;346
-36,838061;149,708965;357
-36,838052;149,709348;357
-36,838043;149,709731;368
-36,838034;149,710113;368
-36,838026;149,710496;382
-36,838017;149,710879;382
-36,838008;149,711262;382
-36,837999;149,711644;391
-36,837991;149,712027;391
-36,837982;149,712410;380
-36,837973;149,712793;380
-36,837964;149,713176;349
-36,837956;149,713558;349
-36,837947;149,713941;320
-36,837938;149,714324;320
-36,837930;149,714707;295
-36,837921;149,715089;295
-36,837912;149,715472;295
-36,837903;149,715855;274
-36,837895;149,716238;274
-36,837886;149,716620;233
-36,837877;149,717003;233
-36,837868;149,717386;213
-36,837860;149,717769;213
-36,837851;149,718151;199
-36,837842;149,718534;199
-36,837833;149,718917;208
-36,838777;149,690986;266
-36,838768;149,691369;266
-36,838760;149,691751;252
-36,838751;149,692134;252
-36,838742;149,692517;243
-36,838734;149,692900;243
-36,838725;149,693282;235
-36,838716;149,693665;243
-36,838708;149,694048;235
-36,838699;149,694431;235
-36,838690;149,694814;231
-36,838682;149,695196;231
-36,838673;149,695579;230
-36,838664;149,695962;230
-36,838656;149,696345;234
-36,838647;149,696727;234
-36,838638;149,697110;234
-36,838630;149,697493;232
-36,838621;149,697876;232
-36,838612;149,698258;240
-36,838603;149,698641;240
-36,838595;149,699024;248
-36,838586;149,699407;248
-36,838577;149,699790;254
-36,838569;149,700172;254
-36,838560;149,700555;257
-36,838551;149,700938;257
-36,838543;149,701321;257
-36,838534;149,701703;262
-36,838525;149,702086;262
-36,838516;149,702469;273
-36,838508;149,702852;273
-36,838499;149,703234;289
-36,838490;149,703617;289
-36,838482;149,704000;314
-36,838473;149,704383;314
-36,838464;149,704766;338
-36,838455;149,705148;338
-36,838447;149,705531;351
-36,838438;149,705914;351
-36,838429;149,706297;351
-36,838421;149,706679;341
-36,838412;149,707062;341
-36,838403;149,707445;339
-36,838394;149,707828;339
-36,838386;149,708210;346
-36,838377;149,708593;346
-36,838368;149,708976;357
-36,838360;149,709359;357
-36,838351;149,709742;368
-36,838342;149,710124;368
-36,838333;149,710507;382
-36,838325;149,710890;382
-36,838316;149,711273;382
-36,838307;149,711655;391
-36,838298;149,712038;391
-36,838290;149,712421;380
-36,838281;149,712804;380
-36,838272;149,713186;349
-36,838263;149,713569;349
-36,838255;149,713952;320
-36,838246;149,714335;320
-36,838237;149,714717;295
-36,838228;149,715100;295
-36,838220;149,715483;295
-36,838211;149,715866;274
-36,838202;149,716249;274
-36,838193;149,716631;249
-36,838185;149,717014;249
-36,838176;149,717397;234
-36,838167;149,717780;234
-36,838158;149,718162;221
-36,838150;149,718545;221
-36,838141;149,718928;223
-36,839085;149,690997;266
-36,839076;149,691379;252
-36,839067;149,691762;252
-36,839059;149,692145;252
-36,839050;149,692528;243
-36,839041;149,692910;243
-36,839033;149,693293;235
-36,839024;149,693676;235
-36,839015;149,694059;232
-36,839007;149,694442;232
-36,838998;149,694824;234
-36,838989;149,695207;234
-36,838981;149,695590;241
-36,838972;149,695973;241
-36,838963;149,696355;247
-36,838955;149,696738;247
-36,838946;149,697121;247
-36,838937;149,697504;242
-36,838928;149,697887;242
-36,838920;149,698269;235
-36,838911;149,698652;235
-36,838902;149,699035;239
-36,838894;149,699418;239
-36,838885;149,699800;247
-36,838876;149,700183;247
-36,838868;149,700566;250
-36,838859;149,700949;250
-36,838850;149,701331;250
-36,838842;149,701714;257
-36,838833;149,702097;257
-36,838824;149,702480;267
-36,838815;149,702863;267
-36,838807;149,703245;283
-36,838798;149,703628;283
-36,838789;149,704011;304
-36,838781;149,704394;304
-36,838772;149,704776;333
-36,838763;149,705159;333
-36,838754;149,705542;357
-36,838746;149,705925;357
-36,838737;149,706307;357
-36,838728;149,706690;364
-36,838720;149,707073;364
-36,838711;149,707456;339
-36,838702;149,707839;339
-36,838693;149,708221;346
-36,838685;149,708604;346
-36,838676;149,708987;357
-36,838667;149,709370;357
-36,838658;149,709752;368
-36,838650;149,710135;368
-36,838641;149,710518;382
-36,838632;149,710901;382
-36,838624;149,711283;382
-36,838615;149,711666;391
-36,838606;149,712049;391
-36,838597;149,712432;380
-36,838589;149,712815;380
-36,838580;149,713197;349
-36,838571;149,713580;349
-36,838562;149,713963;320
-36,838554;149,714346;320
-36,838545;149,714728;295
-36,838536;149,715111;295
-36,838527;149,715494;274
-36,838519;149,715877;274
-36,838510;149,716259;274
-36,838501;149,716642;249
-36,838492;149,717025;249
-36,838484;149,717408;234
-36,838475;149,717790;234
-36,838466;149,718173;221
-36,838457;149,718556;221
-36,838449;149,718939;223
-36,839392;149,691007;266
-36,839384;149,691390;252
-36,839375;149,691773;252
-36,839366;149,692156;252
-36,839358;149,692538;243
-36,839349;149,692921;243
-36,839340;149,693304;235
-36,839332;149,693687;235
-36,839323;149,694070;232
-36,839314;149,694452;232
-36,839306;149,694835;235
-36,839297;149,695218;234
-36,839288;149,695601;241
-36,839280;149,695983;241
-36,839271;149,696366;247
-36,839262;149,696749;247
-36,839254;149,697132;242
-36,839245;149,697515;242
-36,839236;149,697897;242
-36,839227;149,698280;235
-36,839219;149,698663;235
-36,839210;149,699046;239
-36,839201;149,699428;239
-36,839193;149,699811;247
-36,839184;149,700194;247
-36,839175;149,700577;250
-36,839167;149,700960;250
-36,839158;149,701342;250
-36,839149;149,701725;257
-36,839140;149,702108;257
-36,839132;149,702491;267
-36,839123;149,702873;267
-36,839114;149,703256;283
-36,839106;149,703639;283
-36,839097;149,704022;304
-36,839088;149,704404;304
-36,839079;149,704787;333
-36,839071;149,705170;333
-36,839062;149,705553;357
-36,839053;149,705936;357
-36,839045;149,706318;364
-36,839036;149,706701;364
-36,839027;149,707084;364
-36,839018;149,707467;363
-36,839010;149,707849;363
-36,839001;149,708232;361
-36,838992;149,708615;361
-36,838984;149,708998;361
-36,838975;149,709380;361
-36,838966;149,709763;373
-36,838957;149,710146;373
-36,838949;149,710529;383
-36,838940;149,710912;383
-36,838931;149,711294;383
-36,838922;149,711677;376
-36,838914;149,712060;376
-36,838905;149,712443;357
-36,838896;149,712825;357
-36,838887;149,713208;343
-36,838879;149,713591;343
-36,838870;149,713974;330
-36,838861;149,714356;330
-36,838852;149,714739;302
-36,838844;149,715122;302
-36,838835;149,715505;290
-36,838826;149,715888;290
-36,838818;149,716270;290
-36,838809;149,716653;276
-36,838800;149,717036;276
-36,838791;149,717419;261
-36,838782;149,717801;261
-36,838774;149,718184;244
-36,838765;149,718567;244
-36,838756;149,718950;232
-36,839700;149,691018;259
-36,839691;149,691401;251
-36,839683;149,691784;251
-36,839674;149,692167;251
-36,839665;149,692549;247
-36,839657;149,692932;247
-36,839648;149,693315;239
-36,839639;149,693698;239
-36,839631;149,694080;238
-36,839622;149,694463;238
-36,839613;149,694846;240
-36,839605;149,695229;240
-36,839596;149,695612;250
-36,839587;149,695994;250
-36,839579;149,696377;262
-36,839570;149,696760;262
-36,839561;149,697143;262
-36,839553;149,697525;262
-36,839544;149,697908;262
-36,839535;149,698291;235
-36,839526;149,698674;235
-36,839518;149,699056;239
-36,839509;149,699439;239
-36,839500;149,699822;247
-36,839492;149,700205;247
-36,839483;149,700588;250
-36,839474;149,700970;250
-36,839466;149,701353;250
-36,839457;149,701736;257
-36,839448;149,702119;257
-36,839439;149,702501;267
-36,839431;149,702884;267
-36,839422;149,703267;283
-36,839405;149,704033;304
-36,839396;149,704415;304
-36,839387;149,704798;333
-36,839378;149,705181;333
-36,839370;149,705564;357
-36,839361;149,705946;357
-36,839352;149,706329;364
-36,839344;149,706712;364
-36,839335;149,707095;364
-36,839326;149,707477;363
-36,839317;149,707860;363
-36,839309;149,708243;361
-36,839300;149,708626;361
-36,839291;149,709009;361
-36,839282;149,709391;361
-36,839274;149,709774;373
-36,839265;149,710157;373
-36,839256;149,710540;383
-36,839248;149,710922;383
-36,839239;149,711305;383
-36,839230;149,711688;376
-36,839221;149,712071;376
-36,839213;149,712453;357
-36,839204;149,712836;357
-36,839195;149,713219;343
-36,839186;149,713602;343
-36,839178;149,713985;330
-36,839169;149,714367;330
-36,839160;149,714750;302
-36,839151;149,715133;302
-36,839143;149,715516;290
-36,839134;149,715898;290
-36,839125;149,716281;290
-36,839116;149,716664;276
-36,839108;149,717047;276
-36,839099;149,717429;261
-36,839090;149,717812;261
-36,839081;149,718195;244
-36,839073;149,718578;244
-36,839064;149,718961;232
-36,840008;149,691029;259
-36,839999;149,691412;251
-36,839990;149,691795;251
-36,839982;149,692177;251
-36,839973;149,692560;247
-36,839964;149,692943;247
-36,839956;149,693326;239
-36,839947;149,693708;239
-36,839938;149,694091;238
-36,839930;149,694474;238
-36,839921;149,694857;240
-36,839912;149,695240;240
-36,839904;149,695622;250
-36,839895;149,696005;250
-36,839886;149,696388;262
-36,839878;149,696771;262
-36,839869;149,697153;262
-36,839860;149,697536;262
-36,839851;149,697919;262
-36,839843;149,698302;252
-36,839834;149,698685;252
-36,839825;149,699067;242
-36,839817;149,699450;242
-36,839808;149,699833;247
-36,839799;149,700216;247
-36,839791;149,700598;257
-36,839782;149,700981;257
-36,839773;149,701364;257
-36,839764;149,701747;263
-36,839756;149,702130;263
-36,839747;149,702512;265
-36,839738;149,702895;265
-36,839730;149,703278;278
-36,839721;149,703661;278
-36,839712;149,704043;298
-36,839704;149,704426;298
-36,839695;149,704809;327
-36,839686;149,705192;327
-36,839677;149,705574;355
-36,839669;149,705957;355
-36,839660;149,706340;371
-36,839651;149,706723;371
-36,839643;149,707106;371
-36,839634;149,707488;365
-36,839625;149,707871;365
-36,839616;149,708254;351
-36,839608;149,708637;351
-36,839599;149,709019;338
-36,839590;149,709402;338
-36,839581;149,709785;347
-36,839573;149,710168;347
-36,839564;149,710551;353
-36,839555;149,710933;353
-36,839546;149,711316;353
-36,839538;149,711699;376
-36,839529;149,712082;376
-36,839520;149,712464;357
-36,839512;149,712847;357
-36,839503;149,713230;343
-36,839494;149,713613;343
-36,839485;149,713995;330
-36,839477;149,714378;330
-36,839468;149,714761;244
-36,839459;149,715144;302
-36,839450;149,715527;290
-36,839442;149,715909;290
-36,839433;149,716292;290
-36,839424;149,716675;276
-36,839415;149,717058;276
-36,839407;149,717440;261
-36,839398;149,717823;261
-36,839389;149,718206;244
-36,839380;149,718589;244
-36,839372;149,718971;232
-36,840315;149,691040;259
-36,840307;149,691423;251
-36,840298;149,691805;251
-36,840289;149,692188;251
-36,840281;149,692571;247
-36,840272;149,692954;247
-36,840263;149,693336;239
-36,840255;149,693719;239
-36,840246;149,694102;238
-36,840237;149,694485;238
-36,840229;149,694868;240
-36,840220;149,695250;240
-36,840211;149,695633;250
-36,840203;149,696016;250
-36,840194;149,696399;262
-36,840185;149,696781;262
-36,840177;149,697164;262
-36,840168;149,697547;262
-36,840159;149,697930;262
-36,840150;149,698313;252
-36,840142;149,698695;252
-36,840133;149,699078;242
-36,840124;149,699461;242
-36,840116;149,699844;247
-36,840107;149,700226;247
-36,840098;149,700609;257
-36,840090;149,700992;257
-36,840081;149,701375;257
-36,840072;149,701758;263
-36,840063;149,702140;263
-36,840055;149,702523;265
-36,840046;149,702906;265
-36,840037;149,703289;278
-36,840029;149,703671;278
-36,840020;149,704054;298
-36,840011;149,704437;298
-36,840002;149,704820;327
-36,839994;149,705203;327
-36,839985;149,705585;355
-36,839976;149,705968;355
-36,839968;149,706351;371
-36,839959;149,706734;371
-36,839950;149,707116;371
-36,839941;149,707499;365
-36,839933;149,707882;365
-36,839924;149,708265;351
-36,839915;149,708648;351
-36,839907;149,709030;338
-36,839898;149,709413;338
-36,839889;149,709796;347
-36,839880;149,710179;347
-36,839872;149,710561;353
-36,839863;149,710944;353
-36,839854;149,711327;353
-36,839845;149,711710;336
-36,839837;149,712092;336
-36,839828;149,712475;311
-36,839819;149,712858;311
-36,839810;149,713241;303
-36,839802;149,713624;303
-36,839793;149,714006;309
-36,839784;149,714389;309
-36,839775;149,714772;299
-36,839767;149,715155;299
-36,839758;149,715537;275
-36,839749;149,715920;275
-36,839740;149,716303;275
-36,839732;149,716686;263
-36,839723;149,717068;263
-36,839714;149,717451;248
-36,839705;149,717834;248
-36,839697;149,718217;236
-36,839688;149,718600;236
-36,839679;149,718982;222
-36,840623;149,691051;257
-36,840614;149,691433;247
-36,840606;149,691816;247
-36,840597;149,692199;247
-36,840588;149,692582;245
-36,840580;149,692964;245
-36,840571;149,693347;244
-36,840562;149,693730;244
-36,840554;149,694113;241
-36,840545;149,694496;241
-36,840536;149,694878;246
-36,840528;149,695261;246
-36,840519;149,695644;256
-36,840510;149,696027;256
-36,840502;149,696409;268
-36,840493;149,696792;268
-36,840484;149,697175;276
-36,840476;149,697558;276
-36,840467;149,697941;276
-36,840458;149,698323;267
-36,840449;149,698706;267
-36,840441;149,699089;249
-36,840432;149,699472;249
-36,840423;149,699854;246
-36,840415;149,700237;246
-36,840406;149,700620;258
-36,840397;149,701003;258
-36,840389;149,701386;267
-36,840380;149,701768;267
-36,840371;149,702151;267
-36,840362;149,702534;276
-36,840354;149,702917;265
-36,840345;149,703299;278
-36,840336;149,703682;278
-36,840328;149,704065;298
-36,840319;149,704448;298
-36,840310;149,704831;327
-36,840301;149,705213;327
-36,840293;149,705596;355
-36,840284;149,705979;355
-36,840275;149,706362;371
-36,840267;149,706744;371
-36,840258;149,707127;371
-36,840249;149,707510;365
-36,840240;149,707893;365
-36,840232;149,708276;351
-36,840223;149,708658;351
-36,840214;149,709041;338
-36,840205;149,709424;338
-36,840197;149,709807;347
-36,840188;149,710189;347
-36,840179;149,710572;353
-36,840171;149,710955;353
-36,840162;149,711338;353
-36,840153;149,711721;336
-36,840144;149,712103;336
-36,840136;149,712486;311
-36,840127;149,712869;311
-36,840118;149,713252;303
-36,840109;149,713634;303
-36,840101;149,714017;309
-36,840092;149,714400;309
-36,840083;149,714783;299
-36,840074;149,715166;299
-36,840066;149,715548;275
-36,840057;149,715931;275
-36,840048;149,716314;263
-36,840039;149,716697;263
-36,840031;149,717079;263
-36,840022;149,717462;248
-36,840013;149,717845;248
-36,840004;149,718228;236
-36,839996;149,718610;236
-36,839987;149,718993;222
-36,840931;149,691061;257
-36,840922;149,691444;247
-36,840913;149,691827;247
-36,840905;149,692210;245
-36,840896;149,692592;245
-36,840887;149,692975;245
-36,840879;149,693358;244
-36,840870;149,693741;244
-36,840861;149,694124;241
-36,840853;149,694506;241
-36,840844;149,694889;246
-36,840835;149,695272;246
-36,840827;149,695655;256
-36,840818;149,696038;256
-36,840809;149,696420;268
-36,840801;149,696803;268
-36,840792;149,697186;276
-36,840783;149,697569;276
-36,840774;149,697951;276
-36,840766;149,698334;267
-36,840757;149,698717;267
-36,840748;149,699100;249
-36,840740;149,699483;249
-36,840731;149,699865;246
-36,840722;149,700248;246
-36,840714;149,700631;258
-36,840705;149,701014;258
-36,840696;149,701396;267
-36,840687;149,701779;267
-36,840679;149,702162;267
-36,840670;149,702545;276
-36,840661;149,702928;276
-36,840653;149,703310;286
-36,840644;149,703693;286
-36,840635;149,704076;301
-36,840627;149,704459;301
-36,840618;149,704841;328
-36,840609;149,705224;328
-36,840600;149,705607;347
-36,840592;149,705990;347
-36,840583;149,706373;314
-36,840574;149,706755;354
-36,840565;149,707138;346
-36,840557;149,707521;346
-36,840548;149,707904;346
-36,840539;149,708286;325
-36,840531;149,708669;325
-36,840522;149,709052;312
-36,840513;149,709435;312
-36,840504;149,709818;314
-36,840496;149,710200;314
-36,840487;149,710583;318
-36,840478;149,710966;318
-36,840469;149,711349;318
-36,840461;149,711731;303
-36,840452;149,712114;303
-36,840443;149,712497;285
-36,840435;149,712880;285
-36,840426;149,713263;277
-36,840417;149,713645;277
-36,840408;149,714028;281
-36,840400;149,714411;281
-36,840391;149,714794;278
-36,840382;149,715176;278
-36,840373;149,715559;255
-36,840365;149,715942;255
-36,840356;149,716325;263
-36,840347;149,716707;263
-36,840338;149,717090;263
-36,840330;149,717473;248
-36,840321;149,717856;248
-36,840312;149,718239;236
-36,840303;149,718621;236
-36,840295;149,719004;222
-36,841238;149,691072;262
-36,841230;149,691455;247
-36,841221;149,691838;247
-36,841212;149,692220;244
-36,841204;149,692603;244
-36,841195;149,692986;244
-36,841186;149,693369;248
-36,841178;149,693752;244
-36,841169;149,694134;241
-36,841160;149,694517;241
-36,841152;149,694900;246
-36,841143;149,695283;246
-36,841134;149,695666;256
-36,841126;149,696048;256
-36,841117;149,696431;268
-36,841108;149,696814;268
-36,841100;149,697197;276
-36,841091;149,697579;276
-36,841082;149,697962;267
-36,841073;149,698345;267
-36,841065;149,698728;267
-36,841056;149,699111;249
-36,841047;149,699493;249
-36,841039;149,699876;246
-36,841030;149,700259;246
-36,841021;149,700642;258
-36,841013;149,701024;258
-36,841004;149,701407;267
-36,840995;149,701790;267
-36,840986;149,702173;267
-36,840978;149,702556;276
-36,840969;149,702938;276
-36,840960;149,703321;286
-36,840952;149,703704;286
-36,840943;149,704087;301
-36,840934;149,704470;301
-36,840925;149,704852;328
-36,840917;149,705235;328
-36,840908;149,705618;347
-36,840899;149,706001;347
-36,840891;149,706383;354
-36,840882;149,706766;354
-36,840873;149,707149;346
-36,840864;149,707532;346
-36,840856;149,707915;346
-36,840847;149,708297;325
-36,840838;149,708680;325
-36,840830;149,709063;312
-36,840821;149,709446;312
