LAT;LONG;ALT
-36,836320;149,707390;312
-36,836289;149,707403;312
-36,836228;149,707431;312
-36,836187;149,707449;312
-36,836140;149,707484;298
-36,836092;149,707519;298
-36,836037;149,707571;298
-36,836002;149,707613;298
-36,835964;149,707644;298
-36,835927;149,707675;298
-36,835899;149,707701;298
-36,835861;149,707731;298
-36,835823;149,707762;298
-36,835785;149,707793;298
-36,835737;149,707828;298
-36,835678;149,707867;298
-36,835609;149,707911;298
-36,835547;149,707938;298
-36,835527;149,707947;298
-36,835434;149,707988;307
-36,835392;149,708006;307
-36,835319;149,708038;300
-36,835278;149,708056;300
-36,835218;149,708096;300
-36,835180;149,708126;300
-36,835142;149,708157;300
-36,835096;149,708204;300
-36,835061;149,708247;300
-36,835022;149,708278;300
-36,834987;149,708320;300
-36,834945;149,708380;300
-36,834910;149,708423;300
-36,834888;149,708432;300
-36,834835;149,708497;300
-36,834789;149,708545;300
-36,834750;149,708576;300
-36,834711;149,708607;300
-36,834676;149,708650;300
-36,834644;149,708664;300
-36,834584;149,708705;300
-36,834523;149,708745;289
-36,834473;149,708781;301
-36,834420;149,708805;301
-36,834362;149,708859;301
-36,834296;149,708890;301
-36,834245;149,708927;301
-36,834193;149,708965;301
-36,834153;149,708997;301
-36,834098;149,709023;301
-36,834046;149,709061;301
-36,834006;149,709093;301
-36,833965;149,709126;301
-36,833913;149,709164;301
-36,833880;149,709180;301
-36,833809;149,709240;301
-36,833780;149,709268;301
-36,833716;149,709311;283
-36,833675;149,709345;283
-36,833629;149,709366;283
-36,833576;149,709406;283
-36,833531;149,709427;283
-36,833489;149,709461;283
-36,833443;149,709483;283
-36,833389;149,709523;283
-36,833343;149,709545;283
-36,833301;149,709579;283
-36,833243;149,709606;291
-36,833197;149,709628;291
-36,833120;149,709679;291
-36,833062;149,709707;291
-36,833019;149,709741;291
-36,832961;149,709768;291
-36,832915;149,709790;291
-36,832869;149,709811;278
-36,832834;149,709827;278
-36,832788;149,709849;278
-36,832742;149,709870;278
-36,832684;149,709897;278
-36,832649;149,709914;278
-36,832590;149,709941;278
-36,832532;149,709968;278
-36,832489;149,710002;278
-36,832433;149,710043;278
-36,832374;149,710071;278
-36,832325;149,710095;278
-36,832268;149,710137;278
-36,832219;149,710161;278
-36,832193;149,710114;278
-36,832189;149,710042;278
-36,832227;149,709980;278
-36,832243;149,709943;278
-36,832303;149,709872;278
-36,832350;149,709850;278
-36,832409;149,709823;278
-36,832491;149,709785;278
-36,832549;149,709759;278
-36,832607;149,709732;278
-36,832677;149,709700;278
-36,832735;149,709673;278
-36,832793;149,709646;278
-36,832851;149,709619;278
-36,832909;149,709593;283
-36,832963;149,709553;283
-36,833009;149,709532;283
-36,833040;149,709504;283
-36,833094;149,709464;283
-36,833106;149,709458;283
-36,833184;149,709408;283
-36,833238;149,709368;283
-36,833280;149,709334;283
-36,833330;149,709282;283
-36,833384;149,709242;283
-36,833427;149,709208;283
-36,833469;149,709174;283
-36,833511;149,709140;283
-36,833553;149,709106;283
-36,833595;149,709072;283
-36,833649;149,709033;283
-36,833694;149,709012;283
-36,833739;149,708991;301
-36,833791;149,708953;301
-36,833846;149,708928;301
-36,833890;149,708908;301
-36,833931;149,708876;301
-36,833986;149,708851;301
-36,834016;149,708824;301
-36,834070;149,708799;301
-36,834133;149,708757;289
-36,834195;149,708715;289
-36,834246;149,708678;289
-36,834308;149,708636;289
-36,834369;149,708595;289
-36,834409;149,708563;289
-36,834452;149,708544;289
-36,834498;149,708496;289
-36,834548;149,708461;300
-36,834587;149,708430;300
-36,834623;149,708386;300
-36,834669;149,708338;300
-36,834708;149,708307;300
-36,834755;149,708260;300
-36,834808;149,708236;300
-36,834847;149,708206;300
-36,834885;149,708175;300
-36,834935;149,708139;300
-36,834974;149,708109;300
-36,835023;149,708073;300
-36,835062;149,708043;300
-36,835100;149,708012;300
-36,835139;149,707982;300
-36,835195;149,707930;288
-36,835251;149,707878;288
-36,835279;149,707852;288
-36,835349;149,707767;288
-36,835387;149,707737;298
-36,835450;149,707669;298
-36,835484;149,707627;298
-36,835529;149,707580;298
-36,835557;149,707554;298
-36,835602;149,707508;298
-36,835640;149,707478;298
-36,835685;149,707431;298
-36,835720;149,707389;298
-36,835775;149,707338;298
-36,835823;149,707303;298
-36,835872;149,707268;298
-36,835931;149,707228;298
-36,836000;149,707184;298
-36,836038;149,707153;298
-36,836089;149,707130;285
-36,836130;149,707112;285
-36,836192;149,707085;302
-36,836243;149,707062;302
-36,836307;149,707047;302
-36,836371;149,707031;302
-36,836442;149,707000;302
-36,836506;149,706984;302
-36,836567;149,706957;302
-36,836617;149,706934;302
-36,836658;149,706916;302
-36,836698;149,706898;302
-36,836738;149,706880;302
-36,836798;149,706852;302
-36,836838;149,706834;302
-36,836877;149,706816;302
-36,836924;149,706782;302
-36,836961;149,706752;302
-36,837000;149,706734;302
-36,837046;149,706700;302
-36,837073;149,706675;319
-36,837109;149,706646;319
-36,837158;149,706624;319
-36,837178;149,706615;319
-36,837244;149,706571;319
-36,837293;149,706548;319
-36,837352;149,706520;319
-36,837407;149,706480;319
-36,837456;149,706457;319
-36,837514;149,706429;319
-36,837572;149,706402;319
-36,837620;149,706379;319
-36,837665;149,706344;319
-36,837710;149,706309;334
-36,837743;149,706267;334
-36,837751;149,706209;334
-36,837698;149,706167;334
-36,837649;149,706136;334
-36,837570;149,706118;334
-36,837529;149,706124;334
-36,837490;149,706142;334
-36,837420;149,706161;334
-36,837391;149,706174;334
-36,837350;149,706234;334
-36,837300;149,706298;334
-36,837272;149,706366;319
-36,837245;149,706434;319
-36,837214;149,706489;319
-36,837177;149,706520;319
-36,837143;149,706564;319
-36,837100;149,706610;319
-36,837047;149,706660;302
-36,837017;149,706674;302
-36,836948;149,706705;302
-36,836918;149,706718;302
-36,836833;149,706730;302
-36,836766;149,706734;302
-36,836723;149,706740;302
-36,836690;149,706741;302
-36,836613;149,706749;302
-36,836570;149,706755;302
-36,836516;149,706766;302
-36,836476;149,706784;302
-36,836415;149,706811;302
-36,836354;149,706838;302
-36,836303;149,706860;302
-36,836266;149,706890;302
-36,836225;149,706908;302
-36,836177;149,706943;285
-36,836142;149,706985;285
-36,836094;149,707020;285
-36,836046;149,707055;285
-36,835974;149,707087;285
-36,835922;149,707110;285
-36,835880;149,707129;285
-36,835807;149,707162;298
-36,835769;149,707192;298
-36,835721;149,707226;298
-36,835662;149,707265;298
-36,835610;149,707287;298
-36,835552;149,707326;298
-36,835503;149,707361;298
-36,835468;149,707403;298
-36,835430;149,707433;298
-36,835381;149,707468;298
-36,835343;149,707498;288
-36,835305;149,707528;288
-36,835277;149,707554;288
-36,835210;149,707610;288
-36,835171;149,707640;288
-36,835122;149,707675;288
-36,835073;149,707710;288
-36,835021;149,707733;288
-36,834972;149,707767;288
-36,834923;149,707802;288
-36,834891;149,707816;288
-36,834852;149,707846;288
-36,834817;149,707889;288
-36,834803;149,707922;288
-36,834739;149,707991;300
-36,834689;149,708026;300
-36,834664;149,708065;300
-36,834607;149,708117;300
-36,834557;149,708153;300
-36,834507;149,708188;289
-36,834475;149,708202;289
-36,834429;149,708250;289
-36,834386;149,708269;289
-36,834346;149,708301;289
-36,834284;149,708342;289
-36,834223;149,708383;289
-36,834172;149,708419;289
-36,834121;149,708456;289
-36,834077;149,708475;289
-36,834026;149,708512;289
-36,833986;149,708543;289
-36,833935;149,708580;289
-36,833887;149,708629;289
-36,833850;149,708674;289
-36,833801;149,708724;289
-36,833772;149,708751;289
-36,833693;149,708829;283
-36,833651;149,708863;283
-36,833613;149,708909;283
-36,833559;149,708948;283
-36,833506;149,708987;283
-36,833456;149,709039;283
-36,833436;149,709062;283
-36,833371;149,709107;283
-36,833321;149,709159;283
-36,833278;149,709193;283
-36,833212;149,709238;283
-36,833169;149,709272;283
-36,833127;149,709306;283
-36,833084;149,709341;283
-36,833029;149,709380;283
-36,833018;149,709386;283
-36,832941;149,709435;283
-36,832883;149,709462;271
-36,832826;149,709488;271
-36,832768;149,709514;271
-36,832733;149,709530;271
-36,832663;149,709562;271
-36,832594;149,709594;271
-36,832535;149,709621;278
-36,832488;149,709642;278
-36,832406;149,709680;278
-36,832332;149,709699;278
-36,832281;149,709708;278
-36,832214;149,709710;278
-36,832187;149,709664;278
-36,832211;149,709609;278
-36,832263;149,709557;271
-36,832319;149,709517;271
-36,832366;149,709495;271
-36,832433;149,709451;271
-36,832491;149,709424;271
-36,832550;149,709398;271
-36,832608;149,709371;271
-36,832666;149,709345;271
-36,832721;149,709306;271
-36,832768;149,709284;271
-36,832826;149,709257;271
-36,832877;149,709205;271
-36,832932;149,709165;283
-36,832987;149,709126;283
-36,833038;149,709073;283
-36,833081;149,709039;283
-36,833131;149,708987;283
-36,833171;149,708940;283
-36,833221;149,708889;283
-36,833260;149,708842;283
-36,833277;149,708806;283
-36,833355;149,708713;284
-36,833398;149,708636;284
-36,833436;149,708590;284
-36,833463;149,708550;284
-36,833520;149,708482;284
-36,833558;149,708437;284
-36,833611;149,708399;284
-36,833630;149,708376;284
-36,833694;149,708291;284
-36,833735;149,708259;289
-36,833754;149,708237;289
-36,833824;149,708178;289
-36,833842;149,708156;289
-36,833901;149,708103;289
-36,833952;149,708067;289
-36,833993;149,708035;289
-36,834036;149,708017;289
-36,834087;149,707981;289
-36,834127;149,707949;284
-36,834181;149,707926;284
-36,834213;149,707912;284
-36,834274;149,707873;284
-36,834325;149,707837;284
-36,834378;149,707814;284
-36,834432;149,707792;284
-36,834485;149,707769;284
-36,834528;149,707751;284
-36,834531;149,707764;284
-36,834463;149,707820;284
-36,834406;149,707872;284
-36,834378;149,707898;284
-36,834269;149,708028;289
-36,834203;149,708099;289
-36,834145;149,708152;289
-36,834098;149,708201;289
-36,834032;149,708272;289
-36,833995;149,708316;289
-36,833940;149,708382;289
-36,833895;149,708444;289
-36,833877;149,708466;289
-36,833825;149,708545;289
-36,833777;149,708594;289
-36,833732;149,708656;289
-36,833694;149,708702;284
-36,833660;149,708760;284
-36,833644;149,708795;283
-36,833610;149,708854;283
-36,833548;149,708953;283
-36,833528;149,708976;283
-36,833459;149,709051;283
-36,833417;149,709085;283
-36,833375;149,709119;283
-36,833328;149,709141;283
-36,833286;149,709175;283
-36,833228;149,709202;283
-36,833170;149,709229;283
-36,833100;149,709262;283
-36,833093;149,709236;283
-36,833156;149,709178;283
-36,833215;149,709108;283
-36,833281;149,709020;283
-36,833340;149,708950;283
-36,833387;149,708885;283
-36,833426;149,708839;283
-36,833479;149,708800;283
-36,833521;149,708767;284
-36,833571;149,708715;284
-36,833603;149,708644;284
-36,833649;149,708580;284
-36,833686;149,708535;284
-36,833724;149,708490;289
-36,833761;149,708446;289
-36,833791;149,708419;289
-36,833857;149,708347;289
-36,833913;149,708281;289
-36,833979;149,708210;289
-36,834026;149,708161;289
-36,834063;149,708117;289
-36,834100;149,708073;289
-36,834158;149,708020;289
-36,834180;149,708011;289
-36,834249;149,707953;284
-36,834292;149,707935;284
-36,834342;149,707899;284
-36,834371;149,707873;284
-36,834446;149,707841;284
-36,834485;149,707811;284
-36,834570;149,707775;288
-36,834676;149,707730;288
-36,834726;149,707695;288
-36,834775;149,707660;288
-36,834832;149,707608;288
-36,834825;149,707625;288
-36,834775;149,707660;288
-36,834680;149,707742;288
-36,834481;149,707882;284
-36,834334;149,708001;289
-36,834218;149,708107;289
-36,834148;149,708207;289
-36,834104;149,708268;289
-36,834064;149,708300;289
-36,834005;149,708354;289
-36,833958;149,708402;289
-36,833899;149,708456;289
-36,833851;149,708505;289
-36,833789;149,708547;289
-36,833711;149,708623;284
-36,833650;149,708679;284
-36,833618;149,708751;284
-36,833584;149,708809;283
-36,833568;149,708845;283
-36,833529;149,708934;283
-36,833498;149,709005;283
-36,833478;149,709071;283
-36,833481;149,709126;283
-36,833496;149,709176;283
-36,833506;149,709213;283
-36,833593;149,709243;283
-36,833646;149,709246;283
-36,833710;149,709244;283
-36,833780;149,709226;301
-36,833835;149,709200;301
-36,833936;149,709154;301
-36,834013;149,709117;301
-36,834080;149,709086;301
-36,834098;149,709105;301
-36,834150;149,709191;301
-36,834162;149,709226;301
-36,834158;149,709296;301
-36,834129;149,709365;301
-36,834085;149,709427;301
-36,834063;149,709438;301
-36,834000;149,709399;301
-36,833985;149,709309;301
-36,833977;149,709203;301
-36,833976;149,709121;301
-36,833980;149,709008;301
-36,833955;149,708963;301
-36,833920;149,708923;301
-36,833906;149,708874;301
-36,833903;149,708819;301
-36,833867;149,708779;301
-36,833819;149,708786;301
-36,833822;149,708841;301
-36,833827;149,708993;301
-36,833826;149,709078;301
-36,833825;149,709163;301
-36,833828;149,709259;301
-36,833814;149,709335;301
-36,833795;149,709357;301
-36,833776;149,709297;301
-36,833730;149,709136;301
-36,833702;149,708952;283
-36,833693;149,708787;283
-36,833665;149,708687;284
-36,833640;149,708641;284
-36,833615;149,708596;284
-36,833579;149,708555;284
-36,833539;149,708502;284
-36,833502;149,708462;284
-36,833462;149,708408;284
-36,833370;149,708307;284
-36,833388;149,708370;284
-36,833434;149,708492;284
-36,833480;149,708656;284
-36,833527;149,708836;283
-36,833628;149,709184;283
-36,833694;149,709406;283
-36,833724;149,709502;301
-36,833781;149,709641;314
-36,833863;149,709739;314
-36,833897;149,709806;314
-36,833942;149,709866;314
-36,833987;149,709925;314
-36,834029;149,709973;314
-36,834070;149,710020;314
-36,834137;149,710069;314
-36,834189;149,710070;314
-36,834222;149,710054;314
-36,834251;149,710026;314
-36,834287;149,709900;314
-36,834312;149,709780;314
-36,834318;149,709682;314
-36,834317;149,709602;314
-36,834317;149,709521;301
-36,834320;149,709452;301
-36,834298;149,709381;301
-36,834272;149,709338;301
-36,834232;149,709248;301
-36,834180;149,709163;301
-36,834135;149,709102;301
-36,834091;149,709040;301
-36,834035;149,708983;301
-36,833971;149,708886;301
-36,833935;149,708846;301
-36,833896;149,708751;289
-36,833860;149,708711;289
-36,833832;149,708654;289
-36,833778;149,708552;289
-36,833761;149,708488;289
-36,833750;149,708450;289
-36,833738;149,708314;289
-36,833732;149,708246;289
-36,833718;149,708196;289
-36,833705;149,708103;284
-36,833694;149,708107;284
-36,833711;149,708171;284
-36,833757;149,708292;289
-36,833902;149,708553;289
-36,833938;149,708592;289
-36,833974;149,708632;289
-36,834014;149,708685;289
-36,834064;149,708774;289
-36,834120;149,708889;301
-36,834187;149,709064;301
-36,834213;149,709148;301
-36,834242;149,709202;301
-36,834279;149,709198;301
-36,834308;149,709171;301
-36,834290;149,709112;301
-36,834264;149,709028;301
-36,834219;149,708926;301
-36,834161;149,708814;301
-36,834140;149,708740;289
-36,834119;149,708665;289
-36,834120;149,708581;289
-36,834121;149,708498;289
-36,834129;149,708397;289
-36,834133;149,708325;289
-36,834140;149,708350;289
-36,834168;149,708449;289
-36,834198;149,708727;289
-36,834245;149,708968;301
-36,834279;149,709158;301
-36,834312;149,709265;301
-36,834367;149,709320;301
-36,834497;149,709504;301
-36,834522;149,709546;301
-36,834565;149,709527;311
-36,834550;149,709480;311
-36,834500;149,709314;301
-36,834424;149,709062;301
-36,834366;149,708953;301
-36,834281;149,708760;289
-36,834189;149,708606;289
-36,834146;149,708458;289
-36,834104;149,708310;289
-36,834066;149,708172;289
-36,834054;149,708037;289
-36,834037;149,707932;284
-36,834027;149,707810;284
-36,834003;149,707723;284
-36,834010;149,707706;284
-36,834038;149,707806;284
-36,834059;149,707880;284
-36,834107;149,708056;289
-36,834130;149,708229;289
-36,834158;149,708370;289
-36,834175;149,708515;289
-36,834181;149,708665;289
-36,834202;149,708740;289
-36,834219;149,708844;301
-36,834219;149,708885;301
-36,834238;149,708985;301
-36,834260;149,709057;301
-36,834301;149,709106;301
-36,834330;149,709161;301
-36,834367;149,709198;301
-36,834410;149,709218;301
-36,834471;149,709259;301
-36,834514;149,709280;301
-36,834556;149,709302;311
-36,834616;149,709301;311
-36,834680;149,709273;311
-36,834701;149,709222;311
-36,834730;149,709155;311
-36,834733;149,709126;311
-36,834726;149,709062;311
-36,834708;149,708961;311
-36,834691;149,708861;311
-36,834666;149,708777;311
-36,834623;149,708674;300
-36,834601;149,708601;300
-36,834544;149,708490;300
-36,834520;149,708445;289
-36,834481;149,708393;289
-36,834428;149,708334;289
-36,834361;149,708266;289
-36,834314;149,708190;289
-36,834261;149,708130;289
-36,834236;149,708085;289
-36,834232;149,708115;289
-36,834263;149,708351;289
-36,834280;149,708496;289
-36,834307;149,708926;301
-36,834319;149,709084;301
-36,834345;149,709208;301
-36,834363;149,709268;301
-36,834400;149,709305;301
-36,834443;149,709366;301
-36,834458;149,709414;301
-36,834508;149,709459;301
-36,834521;149,709345;301
-36,834517;149,709251;301
-36,834514;149,709158;301
-36,834520;149,709060;301
-36,834492;149,709005;301
-36,834442;149,708959;301
-36,834387;149,708902;301
-36,834321;149,708851;301
-36,834259;149,708811;301
-36,834215;149,708789;301
-36,834158;149,708760;289
-36,834089;149,708735;289
-36,834028;149,708734;289
-36,833977;149,708729;289
-36,833860;149,708754;289
-36,833756;149,708786;301
-36,833659;149,708845;283
-36,833575;149,708912;283
-36,833498;149,709005;283
-36,833478;149,709028;283
-36,833470;149,709089;283
-36,833480;149,709169;283
-36,833494;149,709261;283
-36,833516;149,709336;283
-36,833542;149,709422;283
-36,833584;149,709556;283
-36,833611;149,709640;291
-36,833645;149,709706;291
-36,833672;149,709749;291
-36,833714;149,709797;283
-36,833744;149,709852;314
-36,833809;149,710012;314
-36,833828;149,710071;314
-36,833821;149,710130;314
-36,833791;149,710158;314
-36,833722;149,709986;314
-36,833611;149,709723;291
-36,833546;149,709434;283
-36,833487;149,709236;283
-36,833436;149,709062;283
-36,833387;149,708885;283
-36,833370;149,708821;283
-36,833330;149,708767;284
-36,833254;149,708672;284
-36,833199;149,708610;284
-36,833144;149,708549;284
-36,833130;149,708498;284
-36,833120;149,708459;284
-36,833137;149,708524;284
-36,833173;149,708752;284
-36,833224;149,709046;283
-36,833251;149,709234;283
-36,833244;149,709166;283
-36,833219;149,708976;283
-36,833203;149,708868;283
-36,833193;149,708829;283
-36,833174;149,708708;284
-36,833157;149,708644;284
-36,833143;149,708593;284
-36,833108;149,708464;284
-36,833081;149,708361;284
-36,833054;149,708258;284
-36,833048;149,708189;284
-36,833053;149,708158;284
-36,833104;149,708064;284
-36,833143;149,708018;284
-36,833216;149,707915;277
-36,833272;149,707934;277
-36,833318;149,708014;284
-36,833368;149,708107;284
-36,833444;149,708345;284
-36,833469;149,708434;284
-36,833441;149,708289;284
-36,833436;149,708178;284
-36,833405;149,707963;284
-36,833355;149,707785;277
-36,833323;149,707629;277
-36,833315;149,707461;277
-36,833329;149,707469;277
-36,833334;149,707624;277
-36,833361;149,707896;277
-36,833389;149,708141;284
-36,833397;149,708266;284
-36,833414;149,708373;284
-36,833438;149,708504;284
-36,833438;149,708504;284
-36,833435;149,708449;284
-36,833430;149,708294;284
-36,833426;149,708139;284
-36,833429;149,708052;284
-36,833420;149,707971;284
-36,833406;149,707877;277
-36,833425;149,707770;277
-36,833430;149,707697;277
-36,833434;149,707624;277
-36,833442;149,707607;277
-36,833488;149,707771;277
-36,833541;149,708004;284
-36,833582;149,708157;284
-36,833592;149,708195;284
-36,833647;149,708256;284
-36,833721;149,708025;289
-36,833727;149,707867;284
-36,833721;149,707715;284
-36,833704;149,707567;277
-36,833693;149,707572;277
-36,833702;149,707779;277
-36,833708;149,707931;277
-36,833706;149,708017;284
-36,833733;149,708161;289
-36,833767;149,708104;289
-36,833790;149,708009;289
-36,833792;149,707924;284
-36,833786;149,707730;284
-36,833776;149,707649;284
-36,833772;149,707637;284
-36,833786;149,707687;284
-36,833815;149,707746;284
-36,833865;149,707837;284
-36,833950;149,707969;289
-36,833980;149,707942;284
-36,833987;149,707883;284
-36,833991;149,707812;284
-36,833992;149,707727;284
-36,834007;149,707609;284
-36,834050;149,707591;284
-36,834101;149,707598;284
-36,834172;149,707637;284
-36,834211;149,707691;284
-36,834254;149,707714;284
-36,834304;149,707721;284
-36,834311;149,707704;284
-36,834276;149,707705;284
-36,834182;149,707717;284
-36,834136;149,707722;284
-36,834056;149,707742;284
-36,833847;149,707774;284
-36,833713;149,707817;277
-36,833650;149,707815;277
-36,833680;149,707789;277
-36,833742;149,707748;284
-36,833826;149,707699;284
-36,833953;149,707632;284
-36,834018;149,707604;284
-36,834151;149,707562;284
-36,834226;149,707573;284
-36,834301;149,707583;284
-36,834359;149,707573;284
-36,834451;149,707561;284
-36,834440;149,707608;284
-36,834372;149,707706;284
-36,834332;149,707778;284
-36,834307;149,707817;284
-36,834195;149,707934;284
-36,834116;149,707996;289
-36,834120;149,707967;289
-36,834232;149,707807;284
-36,834405;149,707609;284
-36,834483;149,707548;284
-36,834629;149,707431;288
-36,834671;149,707414;288
-36,834586;149,707491;288
-36,834469;149,707582;284
-36,834412;149,707634;284
-36,834362;149,707627;284
-36,834316;149,707591;284
-36,834269;149,707596;284
-36,834212;149,707607;284
-36,834118;149,707660;284
-36,834064;149,707725;284
-36,834031;149,707781;284
-36,834020;149,707869;284
-36,834027;149,707894;284
-36,834095;149,707963;289
-36,834137;149,707987;289
-36,834180;149,708011;289
-36,834394;149,708044;289
-36,834487;149,708031;289
-36,834587;149,708002;300
-36,834584;149,707948;288
-36,834570;149,707899;288
-36,834541;149,707884;288
-36,834506;149,707844;284
-36,834342;149,707857;284
-36,834299;149,707876;284
-36,834260;149,707907;284
-36,834181;149,707968;289
-36,834099;149,708116;289
-36,834122;149,708064;289
-36,834155;149,708008;289
-36,834206;149,707929;284
-36,834263;149,707919;284
-36,834286;149,708091;289
-36,834314;149,708745;289
-36,834326;149,709108;301
-36,834380;149,709598;314
-36,834465;149,709397;301
-36,834507;149,709215;301
-36,834528;149,709043;301
-36,834520;149,708897;301
-36,834505;149,708808;301
-36,834477;149,708712;289
-36,834477;149,708793;301
-36,834513;149,708913;301
-36,834648;149,709165;311
-36,834648;149,709124;311
-36,834645;149,709071;311
-36,834634;149,708954;311
-36,834602;149,708846;311
-36,834573;149,708750;300
-36,834530;149,708688;289
-36,834458;149,708610;289
-36,834412;149,708576;289
-36,834377;149,708536;289
-36,834341;149,708497;289
-36,834309;149,708428;289
-36,834274;149,708346;289
-36,834281;149,708329;289
-36,834391;149,708544;289
-36,834487;149,708707;289
-36,834580;149,708856;311
-36,834612;149,708842;311
-36,834609;149,708748;300
-36,834608;149,708626;300
-36,834637;149,708394;300
-36,834642;149,708240;300
-36,834640;149,708062;300
-36,834647;149,708045;300
-36,834689;149,708068;300
-36,834770;149,708143;311
-36,834794;149,708187;300
-36,834853;149,708312;300
-36,834899;149,708428;300
-36,834906;149,708452;300
-36,834923;149,708512;300
-36,834923;149,708594;300
-36,834930;149,708699;300
-36,834941;149,708735;300
-36,834979;149,708826;311
-36,835010;149,708893;311
-36,835007;149,708921;311
-36,834962;149,708847;311
-36,834881;149,708694;300
-36,834825;149,708583;300
-36,834761;149,708448;300
-36,834719;149,708303;300
-36,834609;149,707661;288
-36,834593;149,707432;288
-36,834595;149,707224;288
-36,834581;149,707049;276
-36,834582;149,706882;276
-36,834576;149,706731;276
-36,834577;149,706647;276
-36,834551;149,706504;276
-36,834545;149,706478;276
-36,834649;149,706869;276
-36,834769;149,707428;288
-36,834880;149,707903;288
-36,834910;149,708423;300
-36,834906;149,708533;300
-36,834909;149,708668;300
-36,834909;149,708830;311
-36,834874;149,708873;311
-36,834814;149,708873;311
-36,834729;149,708830;311
-36,834584;149,708746;300
-36,834512;149,708709;289
-36,834251;149,708481;289
-36,834165;149,708353;289
-36,834126;149,708217;289
-36,834114;149,708081;289
-36,834126;149,707992;289
-36,834134;149,707932;284
-36,834142;149,707831;284
-36,834143;149,707747;284
-36,834161;149,707642;284
-36,834190;149,707574;284
-36,834227;149,707531;284
-36,834266;149,707500;284
-36,834331;149,707473;284
-36,834356;149,707476;284
-36,834441;149,707524;284
-36,834694;149,707667;288
-36,834824;149,707749;288
-36,834870;149,707743;288
-36,834902;149,707688;288
-36,834902;149,707606;288
-36,834850;149,707421;288
-36,834760;149,707141;288
-36,834614;149,706785;276
-36,834376;149,706210;266
-36,834329;149,706215;266
-36,834293;149,706300;266
-36,834284;149,706402;275
-36,834291;149,706469;275
-36,834322;149,706625;275
-36,834368;149,706704;275
-36,834417;149,706796;275
-36,834442;149,706841;275
-36,834466;149,706887;275
-36,834490;149,706933;275
-36,834535;149,707012;275
-36,834602;149,707124;276
-36,834637;149,707165;288
-36,834686;149,707213;288
-36,834764;149,707236;288
-36,834750;149,707187;288
-36,834686;149,707213;288
-36,834658;149,707239;288
-36,834576;149,707328;288
-36,834537;149,707400;284
-36,834534;149,707388;284
-36,834531;149,707292;284
-36,834506;149,707163;284
-36,834475;149,707051;275
-36,834465;149,707055;275
-36,834408;149,707148;284
-36,834354;149,707254;284
-36,834346;149,707271;284
-36,834393;149,707182;284
-36,834380;149,707090;275
-36,834334;149,707011;275
-36,834260;149,706916;275
-36,834192;149,706888;275
-36,834152;149,706918;275
-36,834127;149,706998;275
-36,834119;149,707100;275
-36,834151;149,707171;284
-36,834155;149,707099;275
-36,834130;149,707053;275
-36,834041;149,706992;275
-36,833863;149,707008;275
-36,833783;149,707069;275
-36,833787;149,707166;284
-36,833819;149,707279;284
-36,833851;149,707308;284
-36,833890;149,707362;284
-36,833959;149,707390;284
-36,834073;149,707413;284
-36,834131;149,707403;284
-36,834174;149,707385;284
-36,834196;149,707334;284
-36,834197;149,707249;284
-36,834190;149,707140;284
-36,834144;149,707019;275
-36,834109;149,706978;275
-36,834041;149,706949;275
-36,833903;149,706978;275
-36,833885;149,707041;275
-36,833892;149,707151;284
-36,833902;149,707316;284
-36,833933;149,707429;284
-36,833961;149,707530;284
-36,833985;149,707618;284
-36,834067;149,707737;284
-36,834118;149,707744;284
-36,834179;149,707746;284
-36,834247;149,707731;284
-36,834315;149,707674;284
-36,834347;149,707619;284
-36,834366;149,707514;284
-36,834353;149,707380;284
-36,834311;149,707188;284
-36,834263;149,707013;275
-36,834138;149,706825;275
-36,834070;149,706797;275
-36,834012;149,706807;275
-36,833951;149,706846;275
-36,833936;149,706880;275
-36,833939;149,707019;275
-36,833968;149,707035;275
-36,834040;149,707034;275
-36,834066;149,706995;275
-36,834095;149,706885;275
-36,834117;149,706792;275
-36,834081;149,706793;275
-36,833994;149,706828;275
-36,833874;149,706919;275
-36,833696;149,707105;267
-36,833594;149,707260;277
-36,833566;149,707385;277
-36,833565;149,707470;277
-36,833575;149,707551;277
-36,833611;149,707677;277
-36,833640;149,707735;277
-36,833676;149,707776;277
-36,833745;149,707803;284
-36,833810;149,707818;284
-36,833879;149,707803;284
-36,833937;149,707750;284
-36,834062;149,707459;284
-36,834099;149,707332;284
-36,834173;149,707077;275
-36,834203;149,706841;275
-36,834203;149,706673;275
-36,834182;149,706597;275
-36,834110;149,706556;275
-36,834028;149,706519;275
-36,833685;149,706601;267
-36,833576;149,706645;267
-36,833367;149,706771;267
-36,833204;149,706937;267
-36,833126;149,707097;267
-36,833114;149,707187;277
-36,833168;149,707379;277
-36,833211;149,707447;277
-36,833262;149,707497;277
-36,833354;149,707516;277
-36,833424;149,707501;277
-36,833480;149,707477;277
-36,833566;149,707385;277
-36,833582;149,707307;277
-36,833561;149,707146;277
-36,833480;149,707123;267
-36,833325;149,707143;277
-36,833296;149,707212;277
-36,833306;149,707293;277
-36,833331;149,707383;277
-36,833392;149,707471;277
-36,833461;149,707499;277
-36,833487;149,707503;277
-36,833616;149,707477;277
-36,833679;149,707436;277
-36,833731;149,707358;284
-36,833783;149,707238;284
-36,833758;149,707065;275
-36,833714;149,706914;267
-36,833608;149,706802;267
-36,833531;149,706791;267
-36,833366;149,706900;284
-36,833329;149,706986;267
-36,833321;149,707088;267
