LONG;LAT
149.7061886482;-36.8353531816
149.7065713996;-36.8353444626
149.7069541509;-36.8353357423
149.7073369019;-36.8353270209
149.7077196529;-36.8353182982
149.7081024036;-36.8353095742
149.7084851542;-36.835300849
149.7088679046;-36.8352921226
149.7092506549;-36.835283395
149.709633405;-36.8352746661
149.7100161549;-36.835265936
149.7103989047;-36.8352572047
149.7107816543;-36.8352484721
149.7111644037;-36.8352397384
149.711547153;-36.8352310033
149.7119299021;-36.8352222671
149.7123126511;-36.8352135296
149.7126953998;-36.8352047909
149.7130781485;-36.835196051
149.7134608969;-36.8351873098
149.7138436452;-36.8351785674
149.7142263933;-36.8351698238
149.7146091413;-36.8351610789
149.714991889;-36.8351523328
149.7153746367;-36.8351435855
149.7157573841;-36.8351348369
149.7161401314;-36.8351260871
149.7165228785;-36.8351173361
149.7169056255;-36.8351085839
149.7172883723;-36.8350998304
149.7176711189;-36.8350910757
149.7180538654;-36.8350823198
149.7184366117;-36.8350735626
149.7188193578;-36.8350648042
149.690889242;-36.8360085996
149.6912720015;-36.8359999297
149.6916547609;-36.8359912585
149.69203752;-36.8359825862
149.6924202791;-36.8359739126
149.6928030379;-36.8359652378
149.6931857966;-36.8359565617
149.6935685551;-36.8359478844
149.6939513135;-36.8359392059
149.6943340717;-36.8359305262
149.6947168297;-36.8359218452
149.6950995876;-36.835913163
149.6954823453;-36.8359044795
149.6958651029;-36.8358957949
149.6962478603;-36.835887109
149.6966306175;-36.8358784218
149.6970133745;-36.8358697335
149.6973961314;-36.8358610439
149.6977788881;-36.8358523531
149.6981616447;-36.835843661
149.6985444011;-36.8358349677
149.6989271573;-36.8358262732
149.6993099134;-36.8358175775
149.6996926693;-36.8358088805
149.700075425;-36.8358001823
149.7004581806;-36.8357914829
149.700840936;-36.8357827822
149.7012236913;-36.8357740803
149.7016064464;-36.8357653772
149.7019892013;-36.8357566729
149.702371956;-36.8357479673
149.7027547106;-36.8357392605
149.7031374651;-36.8357305524
149.7035202193;-36.8357218431
149.7039029734;-36.8357131326
149.7042857273;-36.8357044209
149.7046684811;-36.8356957079
149.7050512347;-36.8356869937
149.7054339882;-36.8356782783
149.7058167414;-36.8356695616
149.7061994945;-36.8356608437
149.7065822475;-36.8356521246
149.7069650003;-36.8356434043
149.7073477529;-36.8356346827
149.7077305053;-36.8356259599
149.7081132576;-36.8356172358
149.7084960097;-36.8356085106
149.7088787617;-36.8355997841
149.7092615135;-36.8355910563
149.7096442651;-36.8355823274
149.7100270166;-36.8355735972
149.7104097679;-36.8355648657
149.710792519;-36.8355561331
149.71117527;-36.8355473992
149.7115580208;-36.8355386641
149.7119407714;-36.8355299277
149.7123235219;-36.8355211902
149.7127062722;-36.8355124514
149.7130890223;-36.8355037113
149.7134717723;-36.8354949701
149.7138545221;-36.8354862276
149.7142372718;-36.8354774838
149.7146200212;-36.8354687389
149.7150027706;-36.8354599927
149.7153855197;-36.8354512453
149.7157682687;-36.8354424966
149.7161510175;-36.8354337467
149.7165337662;-36.8354249956
149.7169165147;-36.8354162433
149.717299263;-36.8354074897
149.7176820112;-36.8353987349
149.7180647592;-36.8353899789
149.718447507;-36.8353812216
149.7188302546;-36.8353724631
149.6909000273;-36.8363162655
149.6912827884;-36.8363075955
149.6916655492;-36.8362989243
149.6920483099;-36.8362902518
149.6924310705;-36.8362815782
149.6928138309;-36.8362729032
149.6931965911;-36.8362642271
149.6935793512;-36.8362555497
149.6939621111;-36.8362468711
149.6943448708;-36.8362381913
149.6947276304;-36.8362295102
149.6951103898;-36.8362208279
149.695493149;-36.8362121443
149.6958759081;-36.8362034596
149.696258667;-36.8361947736
149.6966414257;-36.8361860864
149.6970241843;-36.8361773979
149.6974069427;-36.8361687082
149.697789701;-36.8361600173
149.6981724591;-36.8361513252
149.698555217;-36.8361426318
149.6989379748;-36.8361339372
149.6993207324;-36.8361252413
149.6997034898;-36.8361165443
149.7000862471;-36.836107846
149.7004690042;-36.8360991464
149.7008517611;-36.8360904457
149.7012345179;-36.8360817437
149.7016172745;-36.8360730405
149.702000031;-36.836064336
149.7023827872;-36.8360556303
149.7027655434;-36.8360469234
149.7031482993;-36.8360382153
149.7035310551;-36.8360295059
149.7039138107;-36.8360207953
149.7042965662;-36.8360120835
149.7046793215;-36.8360033704
149.7050620766;-36.8359946561
149.7054448316;-36.8359859406
149.7058275864;-36.8359772238
149.706210341;-36.8359685058
149.7065930955;-36.8359597866
149.7069758498;-36.8359510662
149.707358604;-36.8359423445
149.707741358;-36.8359336216
149.7081241118;-36.8359248974
149.7085068654;-36.8359161721
149.7088896189;-36.8359074455
149.7092723722;-36.8358987176
149.7096551254;-36.8358899886
149.7100378784;-36.8358812583
149.7104206312;-36.8358725268
149.7108033839;-36.835863794
149.7111861364;-36.83585506
149.7115688887;-36.8358463248
149.7119516409;-36.8358375884
149.7123343929;-36.8358288507
149.7127171447;-36.8358201118
149.7130998964;-36.8358113717
149.7134826479;-36.8358026303
149.7138653992;-36.8357938877
149.7142481504;-36.8357851439
149.7146309014;-36.8357763988
149.7150136523;-36.8357676525
149.7153964029;-36.835758905
149.7157791534;-36.8357501563
149.7161619038;-36.8357414063
149.716544654;-36.8357326551
149.716927404;-36.8357239027
149.7173101539;-36.835715149
149.7176929036;-36.8357063941
149.7180756531;-36.835697638
149.7184584024;-36.8356888806
149.7188411516;-36.835680122
149.6909108128;-36.8366239315
149.6912935754;-36.8366152614
149.6916763378;-36.8366065901
149.6920591;-36.8365979175
149.6924418621;-36.8365892437
149.692824624;-36.8365805687
149.6932073858;-36.8365718925
149.6935901474;-36.836563215
149.6939729088;-36.8365545363
149.6943556701;-36.8365458563
149.6947384311;-36.8365371752
149.6951211921;-36.8365284928
149.6955039528;-36.8365198091
149.6958867135;-36.8365111243
149.6962694739;-36.8365024382
149.6966522342;-36.8364937509
149.6970349943;-36.8364850623
149.6974177542;-36.8364763725
149.697800514;-36.8364676815
149.6981832736;-36.8364589893
149.6985660331;-36.8364502958
149.6989487924;-36.8364416011
149.6993315515;-36.8364329052
149.6997143105;-36.836424208
149.7000970693;-36.8364155096
149.7004798279;-36.83640681
149.7008625864;-36.8363981091
149.7012453447;-36.836389407
149.7016281028;-36.8363807037
149.7020108608;-36.8363719992
149.7023936186;-36.8363632934
149.7027763763;-36.8363545864
149.7031591338;-36.8363458781
149.7035418911;-36.8363371687
149.7039246482;-36.836328458
149.7043074052;-36.836319746
149.7046901621;-36.8363110329
149.7050729187;-36.8363023185
149.7054556752;-36.8362936029
149.7058384315;-36.836284886
149.7062211877;-36.8362761679
149.7066039437;-36.8362674486
149.7069866996;-36.8362587281
149.7073694552;-36.8362500063
149.7077522107;-36.8362412833
149.7081349661;-36.836232559
149.7085177213;-36.8362238336
149.7089004763;-36.8362151069
149.7092832311;-36.836206379
149.7096659858;-36.8361976498
149.7100487403;-36.8361889194
149.7104314947;-36.8361801878
149.7108142489;-36.8361714549
149.7111970029;-36.8361627209
149.7115797568;-36.8361539855
149.7119625105;-36.836145249
149.712345264;-36.8361365112
149.7127280174;-36.8361277722
149.7131107706;-36.836119032
149.7134935236;-36.8361102905
149.7138762765;-36.8361015478
149.7142590292;-36.8360928039
149.7146417817;-36.8360840588
149.7150245341;-36.8360753124
149.7154072863;-36.8360665648
149.7157900384;-36.8360578159
149.7161727902;-36.8360490659
149.716555542;-36.8360403145
149.7169382935;-36.836031562
149.7173210449;-36.8360228082
149.7177037961;-36.8360140532
149.7180865472;-36.836005297
149.7184692981;-36.8359965396
149.7188520488;-36.8359877809
149.6909215985;-36.8369315974
149.6913043626;-36.8369229272
149.6916871265;-36.8369142558
149.6920698903;-36.8369055831
149.6924526539;-36.8368969093
149.6928354173;-36.8368882341
149.6932181806;-36.8368795578
149.6936009437;-36.8368708802
149.6939837067;-36.8368622014
149.6943664695;-36.8368535214
149.6947492321;-36.8368448401
149.6951319946;-36.8368361576
149.6955147569;-36.8368274739
149.695897519;-36.8368187889
149.696280281;-36.8368101028
149.6966630428;-36.8368014153
149.6970458044;-36.8367927267
149.6974285659;-36.8367840368
149.6978113272;-36.8367753457
149.6981940884;-36.8367666534
149.6985768493;-36.8367579598
149.6989596102;-36.836749265
149.6993423708;-36.836740569
149.6997251313;-36.8367318717
149.7001078916;-36.8367231732
149.7004906518;-36.8367144735
149.7008734118;-36.8367057725
149.7012561716;-36.8366970703
149.7016389313;-36.8366883669
149.7020216908;-36.8366796623
149.7024044502;-36.8366709564
149.7027872093;-36.8366622493
149.7031699684;-36.836653541
149.7035527272;-36.8366448314
149.7039354859;-36.8366361206
149.7043182444;-36.8366274086
149.7047010028;-36.8366186953
149.705083761;-36.8366099808
149.705466519;-36.8366012651
149.7058492769;-36.8365925482
149.7062320346;-36.83658383
149.7066147921;-36.8365751106
149.7069975495;-36.8365663899
149.7073803067;-36.8365576681
149.7077630637;-36.8365489449
149.7081458206;-36.8365402206
149.7085285773;-36.8365314951
149.7089113338;-36.8365227683
149.7092940902;-36.8365140402
149.7096768464;-36.836505311
149.7100596025;-36.8364965805
149.7104423584;-36.8364878488
149.7108251141;-36.8364791158
149.7112078696;-36.8364703817
149.711590625;-36.8364616462
149.7119733803;-36.8364529096
149.7123561353;-36.8364441717
149.7127388902;-36.8364354326
149.7131216449;-36.8364266923
149.7135043995;-36.8364179508
149.7138871539;-36.836409208
149.7142699081;-36.8364004639
149.7146526622;-36.8363917187
149.7150354161;-36.8363829722
149.7154181699;-36.8363742245
149.7158009234;-36.8363654756
149.7161836768;-36.8363567254
149.7165664301;-36.836347974
149.7169491832;-36.8363392214
149.7173319361;-36.8363304675
149.7177146888;-36.8363217124
149.7180974414;-36.8363129561
149.7184801938;-36.8363041985
149.7188629461;-36.8362954397
149.6909323843;-36.8372392633
149.6913151499;-36.837230593
149.6916979154;-36.8372219215
149.6920806807;-36.8372132488
149.6924634458;-36.8372045748
149.6928462108;-36.8371958996
149.6932289756;-36.8371872231
149.6936117402;-36.8371785455
149.6939945047;-36.8371698666
149.6943772691;-36.8371611864
149.6947600332;-36.8371525051
149.6951427972;-36.8371438225
149.695525561;-36.8371351387
149.6959083247;-36.8371264536
149.6962910882;-36.8371177673
149.6966738515;-36.8371090798
149.6970566147;-36.8371003911
149.6974393777;-36.8370917011
149.6978221406;-36.8370830099
149.6982049032;-36.8370743174
149.6985876657;-36.8370656238
149.6989704281;-36.8370569289
149.6993531903;-36.8370482327
149.6997359523;-36.8370395354
149.7001187142;-36.8370308368
149.7005014759;-36.837022137
149.7008842374;-36.8370134359
149.7012669988;-36.8370047336
149.70164976;-36.8369960301
149.702032521;-36.8369873254
149.7024152819;-36.8369786194
149.7027980426;-36.8369699122
149.7031808031;-36.8369612038
149.7035635635;-36.8369524941
149.7039463237;-36.8369437832
149.7043290838;-36.8369350711
149.7047118437;-36.8369263577
149.7050946034;-36.8369176432
149.7054773629;-36.8369089273
149.7058601223;-36.8369002103
149.7062428816;-36.836891492
149.7066256406;-36.8368827725
149.7070083995;-36.8368740518
149.7073911582;-36.8368653298
149.7077739168;-36.8368566066
149.7081566752;-36.8368478822
149.7085394335;-36.8368391565
149.7089221915;-36.8368304296
149.7093049494;-36.8368217015
149.7096877072;-36.8368129721
149.7100704648;-36.8368042416
149.7104532222;-36.8367955098
149.7108359794;-36.8367867767
149.7112187365;-36.8367780424
149.7116014934;-36.8367693069
149.7119842502;-36.8367605702
149.7123670068;-36.8367518322
149.7127497632;-36.836743093
149.7131325195;-36.8367343526
149.7135152756;-36.836725611
149.7138980315;-36.8367168681
149.7142807873;-36.8367081239
149.7146635429;-36.8366993786
149.7150462983;-36.836690632
149.7154290536;-36.8366818842
149.7158118087;-36.8366731352
149.7161945636;-36.8366643849
149.7165773184;-36.8366556334
149.716960073;-36.8366468807
149.7173428274;-36.8366381267
149.7177255817;-36.8366293715
149.7181083358;-36.8366206151
149.7184910898;-36.8366118574
149.7188738436;-36.8366030986
149.6909431703;-36.8375469292
149.6913259374;-36.8375382588
149.6917087044;-36.8375295872
149.6920914712;-36.8375209144
149.6924742379;-36.8375122403
149.6928570044;-36.837503565
149.6932397708;-36.8374948884
149.6936225369;-36.8374862107
149.694005303;-36.8374775317
149.6943880688;-36.8374688515
149.6947708345;-36.83746017
149.6951536;-36.8374514873
149.6955363654;-36.8374428034
149.6959191306;-36.8374341182
149.6963018956;-36.8374254319
149.6966846605;-36.8374167442
149.6970674252;-36.8374080554
149.6974501897;-36.8373993653
149.6978329541;-36.837390674
149.6982157183;-36.8373819815
149.6985984823;-36.8373732877
149.6989812462;-36.8373645927
149.6993640099;-36.8373558965
149.6997467735;-36.8373471991
149.7001295369;-36.8373385004
149.7005123001;-36.8373298005
149.7008950631;-36.8373210993
149.701277826;-36.8373123969
149.7016605888;-36.8373036933
149.7020433513;-36.8372949885
149.7024261137;-36.8372862824
149.702808876;-36.8372775751
149.7031916381;-36.8372688666
149.7035744;-36.8372601568
149.7039571617;-36.8372514458
149.7043399233;-36.8372427336
149.7047226847;-36.8372340202
149.705105446;-36.8372253055
149.705488207;-36.8372165896
149.705870968;-36.8372078724
149.7062537287;-36.837199154
149.7066364893;-36.8371904344
149.7070192497;-36.8371817136
149.70740201;-36.8371729915
149.7077847701;-36.8371642682
149.70816753;-36.8371555437
149.7085502898;-36.837146818
149.7089330494;-36.837138091
149.7093158088;-36.8371293627
149.7096985681;-36.8371206333
149.7100813272;-36.8371119026
149.7104640862;-36.8371031707
149.710846845;-36.8370944376
149.7112296036;-36.8370857032
149.711612362;-36.8370769676
149.7119951203;-36.8370682308
149.7123778784;-36.8370594927
149.7127606364;-36.8370507534
149.7131433942;-36.8370420129
149.7135261518;-36.8370332711
149.7139089093;-36.8370245281
149.7142916666;-36.8370157839
149.7146744237;-36.8370070385
149.7150571806;-36.8369982918
149.7154399374;-36.8369895439
149.7158226941;-36.8369807948
149.7162054506;-36.8369720444
149.7165882069;-36.8369632928
149.716970963;-36.83695454
149.717353719;-36.8369457859
149.7177364748;-36.8369370306
149.7181192304;-36.8369282741
149.7185019859;-36.8369195164
149.7188847412;-36.8369107574
149.6909539564;-36.8378545951
149.6913367251;-36.8378459246
149.6917194936;-36.8378372529
149.692102262;-36.8378285799
149.6924850302;-36.8378199058
149.6928677982;-36.8378112304
149.6932505661;-36.8378025537
149.6936333338;-36.8377938759
149.6940161013;-36.8377851968
149.6943988687;-36.8377765165
149.6947816359;-36.8377678349
149.695164403;-36.8377591521
149.6955471699;-36.8377504681
149.6959299366;-36.8377417829
149.6963127031;-36.8377330964
149.6966954695;-36.8377244087
149.6970782358;-36.8377157197
149.6974610018;-36.8377070296
149.6978437677;-36.8376983382
149.6982265335;-36.8376896455
149.6986092991;-36.8376809517
149.6989920645;-36.8376722566
149.6993748297;-36.8376635603
149.6997575948;-36.8376548627
149.7001403597;-36.8376461639
149.7005231245;-36.8376374639
149.7009058891;-36.8376287627
149.7012886535;-36.8376200602
149.7016714177;-36.8376113565
149.7020541818;-36.8376026515
149.7024369458;-36.8375939454
149.7028197095;-36.837585238
149.7032024731;-36.8375765294
149.7035852366;-36.8375678195
149.7039679999;-36.8375591084
149.704350763;-36.8375503961
149.7047335259;-36.8375416825
149.7051162887;-36.8375329678
149.7054990513;-36.8375242518
149.7058818138;-36.8375155345
149.7062645761;-36.837506816
149.7066473382;-36.8374980963
149.7070301001;-36.8374893754
149.7074128619;-36.8374806532
149.7077956236;-36.8374719299
149.708178385;-36.8374632052
149.7085611463;-36.8374544794
149.7089439074;-36.8374457523
149.7093266684;-36.837437024
149.7097094292;-36.8374282944
149.7100921899;-36.8374195636
149.7104749503;-36.8374108316
149.7108577106;-36.8374020984
149.7112404708;-36.8373933639
149.7116232308;-36.8373846282
149.7120059906;-36.8373758913
149.7123887502;-36.8373671531
149.7127715097;-36.8373584138
149.713154269;-36.8373496731
149.7135370282;-36.8373409313
149.7139197872;-36.8373321882
149.714302546;-36.8373234439
149.7146853047;-36.8373146984
149.7150680632;-36.8373059516
149.7154508215;-36.8372972036
149.7158335797;-36.8372884543
149.7162163377;-36.8372797039
149.7165990955;-36.8372709522
149.7169818532;-36.8372621993
149.7173646107;-36.8372534451
149.717747368;-36.8372446897
149.7181301252;-36.8372359331
149.7185128822;-36.8372271753
149.718895639;-36.8372184162
149.6909647427;-36.8381622609
149.6913475129;-36.8381535904
149.691730283;-36.8381449185
149.6921130529;-36.8381362455
149.6924958226;-36.8381275712
149.6928785922;-36.8381188957
149.6932613616;-36.838110219
149.6936441308;-36.8381015411
149.6940268999;-36.8380928619
149.6944096688;-36.8380841814
149.6947924375;-36.8380754998
149.6951752061;-36.8380668169
149.6955579745;-36.8380581328
149.6959407428;-36.8380494475
149.6963235109;-36.8380407609
149.6967062788;-36.8380320731
149.6970890466;-36.838023384
149.6974718142;-36.8380146938
149.6978545816;-36.8380060023
149.6982373489;-36.8379973095
149.698620116;-36.8379886156
149.6990028829;-36.8379799204
149.6993856497;-36.837971224
149.6997684163;-36.8379625263
149.7001511827;-36.8379538275
149.700533949;-36.8379451273
149.7009167151;-36.837936426
149.7012994811;-36.8379277234
149.7016822469;-36.8379190196
149.7020650125;-36.8379103146
149.702447778;-36.8379016083
149.7028305433;-36.8378929008
149.7032133084;-36.8378841921
149.7035960734;-36.8378754822
149.7039788382;-36.837866771
149.7043616028;-36.8378580586
149.7047443673;-36.8378493449
149.7051271316;-36.83784063
149.7055098957;-36.8378319139
149.7058926597;-36.8378231966
149.7062754235;-36.837814478
149.7066581872;-36.8378057582
149.7070409507;-36.8377970372
149.707423714;-36.8377883149
149.7078064772;-36.8377795914
149.7081892402;-36.8377708667
149.708572003;-36.8377621408
149.7089547657;-36.8377534136
149.7093375282;-36.8377446852
149.7097202905;-36.8377359555
149.7101030527;-36.8377272247
149.7104858147;-36.8377184926
149.7108685765;-36.8377097592
149.7112513382;-36.8377010247
149.7116340997;-36.8376922889
149.712016861;-36.8376835518
149.7123996222;-36.8376748136
149.7127823832;-36.8376660741
149.7131651441;-36.8376573334
149.7135479048;-36.8376485914
149.7139306653;-36.8376398482
149.7143134256;-36.8376311038
149.7146961858;-36.8376223582
149.7150789458;-36.8376136113
149.7154617057;-36.8376048632
149.7158444654;-36.8375961139
149.7162272249;-36.8375873633
149.7166099843;-36.8375786115
149.7169927435;-36.8375698585
149.7173755025;-36.8375611043
149.7177582614;-36.8375523488
149.7181410201;-36.8375435921
149.7185237786;-36.8375348341
149.718906537;-36.8375260749
149.6909755292;-36.8384699268
149.6913583009;-36.8384612561
149.6917410725;-36.8384525842
149.6921238439;-36.8384439111
149.6925066152;-36.8384352367
149.6928893863;-36.8384265611
149.6932721572;-36.8384178843
149.693654928;-36.8384092062
149.6940376986;-36.8384005269
149.694420469;-36.8383918464
149.6948032393;-36.8383831647
149.6951860094;-36.8383744817
149.6955687794;-36.8383657975
149.6959515491;-36.838357112
149.6963343188;-36.8383484254
149.6967170882;-36.8383397375
149.6970998575;-36.8383310483
149.6974826266;-36.838322358
149.6978653956;-36.8383136664
149.6982481644;-36.8383049735
149.698630933;-36.8382962795
149.6990137015;-36.8382875842
149.6993964698;-36.8382788877
149.6997792379;-36.8382701899
149.7001620059;-36.838261491
149.7005447737;-36.8382527908
149.7009275414;-36.8382440893
149.7013103089;-36.8382353867
149.7016930762;-36.8382266828
149.7020758433;-36.8382179776
149.7024586103;-36.8382092713
149.7028413772;-36.8382005637
149.7032241438;-36.8381918549
149.7036069103;-36.8381831448
149.7039896767;-36.8381744335
149.7043724428;-36.838165721
149.7047552088;-36.8381570073
149.7051379747;-36.8381482923
149.7055207404;-36.8381395761
149.7059035059;-36.8381308587
149.7062862712;-36.83812214
149.7066690364;-36.8381134201
149.7070518014;-36.838104699
149.7074345663;-36.8380959766
149.7078173309;-36.838087253
149.7082000955;-36.8380785282
149.7085828598;-36.8380698022
149.708965624;-36.8380610749
149.709348388;-36.8380523464
149.7097311519;-36.8380436166
149.7101139156;-36.8380348857
149.7104966791;-36.8380261535
149.7108794425;-36.83801742
149.7112622057;-36.8380086854
149.7116449688;-36.8379999495
149.7120277316;-36.8379912123
149.7124104943;-36.837982474
149.7127932569;-36.8379737344
149.7131760193;-36.8379649936
149.7135587815;-36.8379562515
149.7139415435;-36.8379475083
149.7143243054;-36.8379387638
149.7147070671;-36.837930018
149.7150898287;-36.8379212711
149.7154725901;-36.8379125229
149.7158553513;-36.8379037734
149.7162381123;-36.8378950228
149.7166208732;-36.8378862709
149.717003634;-36.8378775178
149.7173863945;-36.8378687634
149.7177691549;-36.8378600078
149.7181519152;-36.837851251
149.7185346752;-36.837842493
149.7189174351;-36.8378337337
149.6909863158;-36.8387775926
149.6913690891;-36.8387689218
149.6917518622;-36.8387602498
149.6921346352;-36.8387515766
149.6925174079;-36.8387429021
149.6929001806;-36.8387342264
149.693282953;-36.8387255495
149.6936657253;-36.8387168713
149.6940484975;-36.838708192
149.6944312694;-36.8386995114
149.6948140412;-36.8386908295
149.6951968129;-36.8386821464
149.6955795844;-36.8386734621
149.6959623557;-36.8386647766
149.6963451268;-36.8386560898
149.6967278978;-36.8386474018
149.6971106686;-36.8386387126
149.6974934393;-36.8386300221
149.6978762098;-36.8386213304
149.6982589801;-36.8386126375
149.6986417503;-36.8386039434
149.6990245203;-36.838595248
149.6994072901;-36.8385865514
149.6997900598;-36.8385778535
149.7001728293;-36.8385691545
149.7005555986;-36.8385604542
149.7009383678;-36.8385517526
149.7013211368;-36.8385430499
149.7017039057;-36.8385343459
149.7020866743;-36.8385256406
149.7024694429;-36.8385169342
149.7028522112;-36.8385082265
149.7032349794;-36.8384995176
149.7036177474;-36.8384908074
149.7040005153;-36.8384820961
149.704383283;-36.8384733834
149.7047660505;-36.8384646696
149.7051488179;-36.8384559545
149.7055315851;-36.8384472382
149.7059143522;-36.8384385207
149.706297119;-36.8384298019
149.7066798857;-36.8384210819
149.7070626523;-36.8384123607
149.7074454187;-36.8384036383
149.7078281849;-36.8383949146
149.7082109509;-36.8383861897
149.7085937168;-36.8383774635
149.7089764826;-36.8383687361
149.7093592481;-36.8383600075
149.7097420135;-36.8383512777
149.7101247787;-36.8383425466
149.7105075438;-36.8383338143
149.7108903087;-36.8383250808
149.7112730734;-36.838316346
149.711655838;-36.8383076101
149.7120386024;-36.8382988728
149.7124213666;-36.8382901344
149.7128041307;-36.8382813947
149.7131868946;-36.8382726538
149.7135696584;-36.8382639117
149.7139524219;-36.8382551683
149.7143351854;-36.8382464237
149.7147179486;-36.8382376778
149.7151007117;-36.8382289308
149.7154834746;-36.8382201825
149.7158662374;-36.838211433
149.7162489999;-36.8382026822
149.7166317624;-36.8381939302
149.7170145246;-36.838185177
149.7173972867;-36.8381764225
149.7177800486;-36.8381676669
149.7181628104;-36.83815891
149.718545572;-36.8381501518
149.7189283334;-36.8381413924
149.6909971026;-36.8390852584
149.6913798774;-36.8390765875
149.6917626521;-36.8390679154
149.6921454265;-36.8390592421
149.6925282009;-36.8390505675
149.692910975;-36.8390418917
149.693293749;-36.8390332147
149.6936765228;-36.8390245365
149.6940592965;-36.839015857
149.69444207;-36.8390071763
149.6948248433;-36.8389984943
149.6952076165;-36.8389898112
149.6955903895;-36.8389811268
149.6959731624;-36.8389724411
149.696355935;-36.8389637543
149.6967387075;-36.8389550662
149.6971214799;-36.8389463768
149.6975042521;-36.8389376863
149.6978870241;-36.8389289945
149.698269796;-36.8389203015
149.6986525677;-36.8389116072
149.6990353392;-36.8389029118
149.6994181106;-36.8388942151
149.6998008818;-36.8388855171
149.7001836528;-36.8388768179
149.7005664237;-36.8388681175
149.7009491944;-36.8388594159
149.7013319649;-36.8388507131
149.7017147353;-36.838842009
149.7020975055;-36.8388333036
149.7024802756;-36.8388245971
149.7028630454;-36.8388158893
149.7032458152;-36.8388071803
149.7036285847;-36.83879847
149.7040113541;-36.8387897586
149.7043941233;-36.8387810459
149.7047768924;-36.8387723319
149.7051596613;-36.8387636168
149.70554243;-36.8387549004
149.7059251986;-36.8387461827
149.706307967;-36.8387374639
149.7066907353;-36.8387287438
149.7070735033;-36.8387200225
149.7074562713;-36.8387112999
149.707839039;-36.8387025761
149.7082218066;-36.8386938511
149.708604574;-36.8386851249
149.7089873413;-36.8386763974
149.7093701083;-36.8386676687
149.7097528753;-36.8386589388
149.710135642;-36.8386502076
149.7105184086;-36.8386414752
149.710901175;-36.8386327416
149.7112839413;-36.8386240067
149.7116667074;-36.8386152706
149.7120494733;-36.8386065333
149.7124322391;-36.8385977948
149.7128150047;-36.838589055
149.7131977701;-36.838580314
149.7135805354;-36.8385715717
149.7139633005;-36.8385628283
149.7143460655;-36.8385540836
149.7147288302;-36.8385453376
149.7151115949;-36.8385365905
149.7154943593;-36.8385278421
149.7158771236;-36.8385190925
149.7162598877;-36.8385103416
149.7166426517;-36.8385015895
149.7170254154;-36.8384928362
149.7174081791;-36.8384840817
149.7177909425;-36.8384753259
149.7181737058;-36.8384665689
149.7185564689;-36.8384578106
149.7189392319;-36.8384490512
149.6910078896;-36.8393929242
149.6913906659;-36.8393842532
149.6917734421;-36.839375581
149.6921562181;-36.8393669076
149.6925389939;-36.8393582329
149.6929217696;-36.839349557
149.6933045451;-36.8393408799
149.6936873205;-36.8393322016
149.6940700957;-36.839323522
149.6944528707;-36.8393148412
149.6948356456;-36.8393061592
149.6952184203;-36.8392974759
149.6956011948;-36.8392887914
149.6959839692;-36.8392801057
149.6963667434;-36.8392714187
149.6967495175;-36.8392627305
149.6971322913;-36.8392540411
149.697515065;-36.8392453504
149.6978978386;-36.8392366585
149.698280612;-36.8392279654
149.6986633852;-36.8392192711
149.6990461583;-36.8392105755
149.6994289312;-36.8392018787
149.6998117039;-36.8391931807
149.7001944765;-36.8391844814
149.7005772489;-36.8391757809
149.7009600211;-36.8391670792
149.7013427932;-36.8391583762
149.7017255651;-36.839149672
149.7021083368;-36.8391409666
149.7024911084;-36.83913226
149.7028738798;-36.8391235521
149.7032566511;-36.839114843
149.7036394222;-36.8391061326
149.7040221931;-36.8390974211
149.7044049639;-36.8390887083
149.7047877344;-36.8390799942
149.7051705049;-36.839071279
149.7055532751;-36.8390625625
149.7059360452;-36.8390538447
149.7063188152;-36.8390451258
149.7067015849;-36.8390364056
149.7070843546;-36.8390276842
149.707467124;-36.8390189615
149.7078498933;-36.8390102376
149.7082326624;-36.8390015125
149.7086154313;-36.8389927862
149.7089982001;-36.8389840586
149.7093809687;-36.8389753298
149.7097637372;-36.8389665998
149.7101465055;-36.8389578685
149.7105292736;-36.838949136
149.7109120416;-36.8389404023
149.7112948093;-36.8389316674
149.711677577;-36.8389229312
149.7120603444;-36.8389141938
149.7124431117;-36.8389054551
149.7128258789;-36.8388967152
149.7132086458;-36.8388879741
149.7135914126;-36.8388792318
149.7139741793;-36.8388704882
149.7143569457;-36.8388617434
149.7147397121;-36.8388529974
149.7151224782;-36.8388442501
149.7155052442;-36.8388355017
149.71588801;-36.8388267519
149.7162707756;-36.838818001
149.7166535411;-36.8388092488
149.7170363064;-36.8388004954
149.7174190716;-36.8387917407
149.7178018366;-36.8387829849
149.7181846014;-36.8387742278
149.718567366;-36.8387654694
149.7189501305;-36.8387567099
149.6910186767;-36.8397005899
149.6914014546;-36.8396919189
149.6917842323;-36.8396832466
149.6921670098;-36.839674573
149.6925497872;-36.8396658983
149.6929325644;-36.8396572223
149.6933153415;-36.8396485451
149.6936981183;-36.8396398667
149.6940808951;-36.839631187
149.6944636716;-36.8396225061
149.694846448;-36.8396138239
149.6952292242;-36.8396051406
149.6956120003;-36.839596456
149.6959947762;-36.8395877702
149.696377552;-36.8395790831
149.6967603275;-36.8395703948
149.6971431029;-36.8395617053
149.6975258782;-36.8395530145
149.6979086533;-36.8395443226
149.6982914282;-36.8395356294
149.6986742029;-36.8395269349
149.6990569775;-36.8395182392
149.699439752;-36.8395095423
