UNIX TIME;TIME;LAT;LONG;ALT;DIST;HR;CAD;TEMP;POWER
1178694247;2007-05-09T07:04:07Z;-36,833211;149,707447;277;16.0287;0;0;No Data;No Data
1178694249;2007-05-09T07:04:09Z;-36,833262;149,707497;277;16.036;0;0;No Data;No Data
1178694251;2007-05-09T07:04:11Z;-36,833354;149,707516;277;16.04646;0;0;No Data;No Data
1178694253;2007-05-09T07:04:13Z;-36,833424;149,707501;277;16.05446;0;0;No Data;No Data
1178694255;2007-05-09T07:04:15Z;-36,833480;149,707477;277;16.06107;0;0;No Data;No Data
1178694258;2007-05-09T07:04:18Z;-36,833566;149,707385;277;16.07369;0;0;No Data;No Data
1178694259;2007-05-09T07:04:19Z;-36,833582;149,707307;277;16.08082;0;0;No Data;No Data
1178694263;2007-05-09T07:04:23Z;-36,833561;149,707146;277;16.09529;0;0;No Data;No Data
1178694265;2007-05-09T07:04:25Z;-36,833480;149,707123;267;16.10449;0;0;No Data;No Data
1178694269;2007-05-09T07:04:29Z;-36,833325;149,707143;277;16.12177;0;0;No Data;No Data
1178694271;2007-05-09T07:04:31Z;-36,833296;149,707212;277;16.12876;0;0;No Data;No Data
1178694273;2007-05-09T07:04:33Z;-36,833306;149,707293;277;16.13613;0;0;No Data;No Data
1178694275;2007-05-09T07:04:35Z;-36,833331;149,707383;277;16.14465;0;0;No Data;No Data
1178694277;2007-05-09T07:04:37Z;-36,833392;149,707471;277;16.15511;0;0;No Data;No Data
1178694279;2007-05-09T07:04:39Z;-36,833461;149,707499;277;16.16328;0;0;No Data;No Data
1178694280;2007-05-09T07:04:40Z;-36,833487;149,707503;277;16.16624;0;0;No Data;No Data
1178694283;2007-05-09T07:04:43Z;-36,833616;149,707477;277;16.18088;0;0;No Data;No Data
1178694285;2007-05-09T07:04:45Z;-36,833679;149,707436;277;16.18884;0;0;No Data;No Data
1178694288;2007-05-09T07:04:48Z;-36,833731;149,707358;284;16.19792;0;0;No Data;No Data
1178694290;2007-05-09T07:04:50Z;-36,833783;149,707238;284;16.21008;0;0;No Data;No Data
1178694294;2007-05-09T07:04:54Z;-36,833758;149,707065;275;16.22566;0;0;No Data;No Data
1178694298;2007-05-09T07:04:58Z;-36,833714;149,706914;267;16.2399;0;0;No Data;No Data
1178694301;2007-05-09T07:05:01Z;-36,833608;149,706802;267;16.25527;0;0;No Data;No Data
1178694303;2007-05-09T07:05:03Z;-36,833531;149,706791;267;16.26381;0;0;No Data;No Data
1178694308;2007-05-09T07:05:08Z;-36,833366;149,706900;284;16.28456;0;0;No Data;No Data
1178694310;2007-05-09T07:05:10Z;-36,833329;149,706986;267;16.29328;0;0;No Data;No Data
1178694313;2007-05-09T07:05:13Z;-36,833321;149,707088;267;16.30247;0;0;No Data;No Data
1178694315;2007-05-09T07:05:15Z;-36,833351;149,707190;277;16.31218;0;0;No Data;No Data
1178694319;2007-05-09T07:05:19Z;-36,833420;149,707346;277;16.3281;0;0;No Data;No Data
1178694321;2007-05-09T07:05:21Z;-36,833496;149,707400;277;16.33788;0;0;No Data;No Data
1178694324;2007-05-09T07:05:24Z;-36,833583;149,707448;277;16.34858;0;0;No Data;No Data
1178694326;2007-05-09T07:05:26Z;-36,833657;149,707445;277;16.35689;0;0;No Data;No Data
1178694328;2007-05-09T07:05:28Z;-36,833749;149,707421;284;16.36738;0;0;No Data;No Data
1178694329;2007-05-09T07:05:29Z;-36,833778;149,707395;284;16.37139;0;0;No Data;No Data
1178694331;2007-05-09T07:05:31Z;-36,833844;149,707325;284;16.381;0;0;No Data;No Data
1178694334;2007-05-09T07:05:34Z;-36,833888;149,707223;284;16.39133;0;0;No Data;No Data
1178694337;2007-05-09T07:05:37Z;-36,833950;149,707099;275;16.40435;0;0;No Data;No Data
1178694341;2007-05-09T07:05:41Z;-36,834008;149,706921;275;16.4215;0;0;No Data;No Data
1178694345;2007-05-09T07:05:45Z;-36,834005;149,706740;275;16.43763;0;0;No Data;No Data
1178694347;2007-05-09T07:05:47Z;-36,833947;149,706707;275;16.44464;0;0;No Data;No Data
1178694348;2007-05-09T07:05:48Z;-36,833886;149,706704;275;16.45143;0;0;No Data;No Data
1178694350;2007-05-09T07:05:50Z;-36,833827;149,706713;275;16.45796;0;0;No Data;No Data
1178694353;2007-05-09T07:05:53Z;-36,833780;149,706845;275;16.47086;0;0;No Data;No Data
1178694355;2007-05-09T07:05:55Z;-36,833791;149,706925;275;16.47816;0;0;No Data;No Data
1178694357;2007-05-09T07:05:57Z;-36,833823;149,706996;275;16.48553;0;0;No Data;No Data
1178694361;2007-05-09T07:06:01Z;-36,833965;149,707065;275;16.50251;0;0;No Data;No Data
1178694363;2007-05-09T07:06:03Z;-36,834055;149,707042;275;16.51274;0;0;No Data;No Data
1178694364;2007-05-09T07:06:04Z;-36,834080;149,707003;275;16.51716;0;0;No Data;No Data
1178694367;2007-05-09T07:06:07Z;-36,834048;149,706890;275;16.52775;0;0;No Data;No Data
1178694368;2007-05-09T07:06:08Z;-36,834009;149,706836;275;16.53417;0;0;No Data;No Data
1178694369;2007-05-09T07:06:09Z;-36,833972;149,706795;275;16.53957;0;0;No Data;No Data
1178694373;2007-05-09T07:06:13Z;-36,833845;149,706776;275;16.55369;0;0;No Data;No Data
1178694376;2007-05-09T07:06:16Z;-36,833751;149,706829;275;16.56515;0;0;No Data;No Data
1178694378;2007-05-09T07:06:18Z;-36,833700;149,706906;267;16.57407;0;0;No Data;No Data
1178694382;2007-05-09T07:06:22Z;-36,833637;149,707072;267;16.59046;0;0;No Data;No Data
1178694387;2007-05-09T07:06:27Z;-36,833604;149,707298;277;16.61096;0;0;No Data;No Data
1178694394;2007-05-09T07:06:34Z;-36,833648;149,707633;277;16.64124;0;0;No Data;No Data
1178694396;2007-05-09T07:06:36Z;-36,833736;149,707638;284;16.65111;0;0;No Data;No Data
1178694399;2007-05-09T07:06:39Z;-36,833849;149,707605;284;16.66402;0;0;No Data;No Data
1178694401;2007-05-09T07:06:41Z;-36,833889;149,707574;284;16.66923;0;0;No Data;No Data
1178694403;2007-05-09T07:06:43Z;-36,833965;149,707500;284;16.67995;0;0;No Data;No Data
1178694406;2007-05-09T07:06:46Z;-36,834027;149,707376;284;16.69299;0;0;No Data;No Data
1178694407;2007-05-09T07:06:47Z;-36,834013;149,707326;284;16.69768;0;0;No Data;No Data
1178694409;2007-05-09T07:06:49Z;-36,833952;149,707280;284;16.70547;0;0;No Data;No Data
1178694421;2007-05-09T07:07:01Z;-36,833568;149,707044;267;16.75303;0;0;No Data;No Data
1178694426;2007-05-09T07:07:06Z;-36,833358;149,707087;267;16.77664;0;0;No Data;No Data
1178694433;2007-05-09T07:07:13Z;-36,833136;149,707178;277;16.80257;0;0;No Data;No Data
1178694438;2007-05-09T07:07:18Z;-36,832945;149,707299;277;16.82637;0;0;No Data;No Data
1178694444;2007-05-09T07:07:24Z;-36,832786;149,707467;271;16.84956;0;0;No Data;No Data
1178694450;2007-05-09T07:07:30Z;-36,832692;149,707737;271;16.87584;0;0;No Data;No Data
1178694451;2007-05-09T07:07:31Z;-36,832706;149,707789;271;16.88076;0;0;No Data;No Data
1178694454;2007-05-09T07:07:34Z;-36,832755;149,707869;271;16.88977;0;0;No Data;No Data
1178694456;2007-05-09T07:07:36Z;-36,832811;149,707931;271;16.89818;0;0;No Data;No Data
1178694458;2007-05-09T07:07:38Z;-36,832883;149,707958;270;16.90661;0;0;No Data;No Data
1178694459;2007-05-09T07:07:39Z;-36,832944;149,707946;277;16.91359;0;0;No Data;No Data
1178694463;2007-05-09T07:07:43Z;-36,833067;149,707836;277;16.9305;0;0;No Data;No Data
1178694465;2007-05-09T07:07:45Z;-36,833091;149,707783;277;16.93589;0;0;No Data;No Data
1178694468;2007-05-09T07:07:48Z;-36,833131;149,707609;277;16.95199;0;0;No Data;No Data
1178694473;2007-05-09T07:07:53Z;-36,833145;149,707388;277;16.97169;0;0;No Data;No Data
1178694476;2007-05-09T07:07:56Z;-36,833107;149,707247;277;16.98491;0;0;No Data;No Data
1178694479;2007-05-09T07:07:59Z;-36,833040;149,707188;277;16.99391;0;0;No Data;No Data
1178694483;2007-05-09T07:08:03Z;-36,832873;149,707128;268;17.01322;0;0;No Data;No Data
1178694489;2007-05-09T07:08:09Z;-36,832655;149,707159;271;17.03765;0;0;No Data;No Data
1178694495;2007-05-09T07:08:15Z;-36,832450;149,707242;271;17.06165;0;0;No Data;No Data
1178694502;2007-05-09T07:08:22Z;-36,832244;149,707459;271;17.09159;0;0;No Data;No Data
1178694504;2007-05-09T07:08:24Z;-36,832248;149,707574;271;17.10191;0;0;No Data;No Data
1178694507;2007-05-09T07:08:27Z;-36,832272;149,707666;271;17.11062;0;0;No Data;No Data
1178694509;2007-05-09T07:08:29Z;-36,832332;149,707743;271;17.12025;0;0;No Data;No Data
1178694511;2007-05-09T07:08:31Z;-36,832399;149,707803;271;17.12945;0;0;No Data;No Data
1178694516;2007-05-09T07:08:36Z;-36,832563;149,707835;271;17.14797;0;0;No Data;No Data
1178694518;2007-05-09T07:08:38Z;-36,832664;149,707778;271;17.16036;0;0;No Data;No Data
1178694519;2007-05-09T07:08:39Z;-36,832684;149,707755;271;17.16337;0;0;No Data;No Data
1178694521;2007-05-09T07:08:41Z;-36,832712;149,707671;271;17.17147;0;0;No Data;No Data
1178694523;2007-05-09T07:08:43Z;-36,832717;149,707597;271;17.17809;0;0;No Data;No Data
1178694525;2007-05-09T07:08:45Z;-36,832709;149,707513;271;17.18557;0;0;No Data;No Data
1178694526;2007-05-09T07:08:46Z;-36,832681;149,707452;271;17.19177;0;0;No Data;No Data
1178694530;2007-05-09T07:08:50Z;-36,832523;149,707430;271;17.20943;0;0;No Data;No Data
1178694533;2007-05-09T07:08:53Z;-36,832434;149,707482;271;17.22037;0;0;No Data;No Data
1178694534;2007-05-09T07:08:54Z;-36,832435;149,707539;271;17.22553;0;0;No Data;No Data
1178694536;2007-05-09T07:08:56Z;-36,832470;149,707627;271;17.23434;0;0;No Data;No Data
1178694539;2007-05-09T07:08:59Z;-36,832534;149,707731;271;17.24614;0;0;No Data;No Data
1178694544;2007-05-09T07:09:04Z;-36,832689;149,707868;271;17.26738;0;0;No Data;No Data
1178694547;2007-05-09T07:09:07Z;-36,832789;149,707854;271;17.27868;0;0;No Data;No Data
1178694548;2007-05-09T07:09:08Z;-36,832832;149,707821;271;17.28432;0;0;No Data;No Data
1178694550;2007-05-09T07:09:10Z;-36,832879;149,707758;271;17.29199;0;0;No Data;No Data
1178694552;2007-05-09T07:09:12Z;-36,832919;149,707670;277;17.30102;0;0;No Data;No Data
1178694557;2007-05-09T07:09:17Z;-36,832961;149,707451;277;17.32105;0;0;No Data;No Data
1178694558;2007-05-09T07:09:18Z;-36,832975;149,707502;277;17.32593;0;0;No Data;No Data
1178694560;2007-05-09T07:09:20Z;-36,833011;149,707587;277;17.3346;0;0;No Data;No Data
1178694563;2007-05-09T07:09:23Z;-36,833078;149,707645;277;17.34375;0;0;No Data;No Data
1178694564;2007-05-09T07:09:24Z;-36,833114;149,707687;277;17.34935;0;0;No Data;No Data
1178694567;2007-05-09T07:09:27Z;-36,833179;149,707831;277;17.36419;0;0;No Data;No Data
1178694571;2007-05-09T07:09:31Z;-36,833253;149,707957;284;17.37813;0;0;No Data;No Data
1178694574;2007-05-09T07:09:34Z;-36,833309;149,708076;284;17.39047;0;0;No Data;No Data
1178694575;2007-05-09T07:09:35Z;-36,833334;149,708122;284;17.39549;0;0;No Data;No Data
1178694579;2007-05-09T07:09:39Z;-36,833256;149,707970;284;17.41155;0;0;No Data;No Data
1178694585;2007-05-09T07:09:45Z;-36,833106;149,707748;277;17.43737;0;0;No Data;No Data
1178694588;2007-05-09T07:09:48Z;-36,833014;149,707643;277;17.45113;0;0;No Data;No Data
1178694593;2007-05-09T07:09:53Z;-36,832860;149,707507;271;17.47199;0;0;No Data;No Data
1178694596;2007-05-09T07:09:56Z;-36,832748;149,707468;271;17.48489;0;0;No Data;No Data
1178694599;2007-05-09T07:09:59Z;-36,832649;149,707480;271;17.49586;0;0;No Data;No Data
1178694601;2007-05-09T07:10:01Z;-36,832590;149,707548;271;17.50475;0;0;No Data;No Data
1178694604;2007-05-09T07:10:04Z;-36,832538;149,707643;271;17.515;0;0;No Data;No Data
1178694610;2007-05-09T07:10:10Z;-36,832550;149,707927;271;17.54043;0;0;No Data;No Data
1178694612;2007-05-09T07:10:12Z;-36,832574;149,708019;270;17.5491;0;0;No Data;No Data
1178694614;2007-05-09T07:10:14Z;-36,832600;149,708124;270;17.55897;0;0;No Data;No Data
1178694616;2007-05-09T07:10:16Z;-36,832624;149,708216;270;17.56763;0;0;No Data;No Data
1178694621;2007-05-09T07:10:21Z;-36,832719;149,708377;270;17.58557;0;0;No Data;No Data
1178694624;2007-05-09T07:10:24Z;-36,832817;149,708493;270;17.60067;0;0;No Data;No Data
1178694627;2007-05-09T07:10:27Z;-36,832915;149,708565;284;17.61341;0;0;No Data;No Data
1178694630;2007-05-09T07:10:30Z;-36,833004;149,708554;284;17.62341;0;0;No Data;No Data
1178694636;2007-05-09T07:10:36Z;-36,833233;149,708410;284;17.65202;0;0;No Data;No Data
1178694639;2007-05-09T07:10:39Z;-36,833284;149,708316;284;17.66217;0;0;No Data;No Data
1178694641;2007-05-09T07:10:41Z;-36,833280;149,708203;284;17.67221;0;0;No Data;No Data
1178694645;2007-05-09T07:10:45Z;-36,833242;149,708061;284;17.68544;0;0;No Data;No Data
1178694649;2007-05-09T07:10:49Z;-36,833130;149,707881;277;17.70571;0;0;No Data;No Data
1178694654;2007-05-09T07:10:54Z;-36,832974;149,707775;277;17.7254;0;0;No Data;No Data
1178694658;2007-05-09T07:10:58Z;-36,832826;149,707752;271;17.74198;0;0;No Data;No Data
1178694662;2007-05-09T07:11:02Z;-36,832687;149,707811;271;17.75834;0;0;No Data;No Data
1178694664;2007-05-09T07:11:04Z;-36,832639;149,707875;271;17.76612;0;0;No Data;No Data
1178694668;2007-05-09T07:11:08Z;-36,832542;149,708047;270;17.78493;0;0;No Data;No Data
1178694677;2007-05-09T07:11:17Z;-36,832488;149,708451;270;17.82146;0;0;No Data;No Data
1178694687;2007-05-09T07:11:27Z;-36,832555;149,708886;271;17.86101;0;0;No Data;No Data
1178694696;2007-05-09T07:11:36Z;-36,832667;149,709301;271;17.9001;0;0;No Data;No Data
1178694701;2007-05-09T07:11:41Z;-36,832776;149,709496;271;17.92138;0;0;No Data;No Data
1178694704;2007-05-09T07:11:44Z;-36,832871;149,709553;271;17.93319;0;0;No Data;No Data
1178694707;2007-05-09T07:11:47Z;-36,832975;149,709505;283;17.94556;0;0;No Data;No Data
1178694710;2007-05-09T07:11:50Z;-36,833033;149,709393;283;17.95746;0;0;No Data;No Data
1178694714;2007-05-09T07:11:54Z;-36,833113;149,709212;283;17.97583;0;0;No Data;No Data
1178694719;2007-05-09T07:11:59Z;-36,833173;149,708997;283;17.99606;0;0;No Data;No Data
1178694727;2007-05-09T07:12:07Z;-36,833101;149,708626;284;18.03005;0;0;No Data;No Data
1178694730;2007-05-09T07:12:10Z;-36,833031;149,708556;284;18.03998;0;0;No Data;No Data
1178694732;2007-05-09T07:12:12Z;-36,832956;149,708474;284;18.05097;0;0;No Data;No Data
1178694734;2007-05-09T07:12:14Z;-36,832888;149,708418;270;18.05993;0;0;No Data;No Data
1178694744;2007-05-09T07:12:24Z;-36,832542;149,708354;270;18.09886;0;0;No Data;No Data
1178694747;2007-05-09T07:12:27Z;-36,832411;149,708411;270;18.11424;0;0;No Data;No Data
1178694753;2007-05-09T07:12:33Z;-36,832252;149,708569;270;18.13682;0;0;No Data;No Data
1178694755;2007-05-09T07:12:35Z;-36,832250;149,708658;270;18.14484;0;0;No Data;No Data
1178694756;2007-05-09T07:12:36Z;-36,832253;149,708715;270;18.14999;0;0;No Data;No Data
1178694760;2007-05-09T07:12:40Z;-36,832308;149,708866;271;18.16484;0;0;No Data;No Data
1178694762;2007-05-09T07:12:42Z;-36,832409;149,708894;271;18.17644;0;0;No Data;No Data
1178694767;2007-05-09T07:12:47Z;-36,832582;149,708889;271;18.19574;0;0;No Data;No Data
1178694773;2007-05-09T07:12:53Z;-36,832809;149,708800;271;18.22229;0;0;No Data;No Data
1178694779;2007-05-09T07:12:59Z;-36,833005;149,708654;284;18.24773;0;0;No Data;No Data
1178694785;2007-05-09T07:13:05Z;-36,833135;149,708467;284;18.26975;0;0;No Data;No Data
1178694790;2007-05-09T07:13:10Z;-36,833226;149,708240;284;18.29235;0;0;No Data;No Data
1178694794;2007-05-09T07:13:14Z;-36,833137;149,708093;284;18.30874;0;0;No Data;No Data
1178694798;2007-05-09T07:13:18Z;-36,833006;149,708034;284;18.32413;0;0;No Data;No Data
1178694804;2007-05-09T07:13:24Z;-36,832773;149,708034;270;18.35;0;0;No Data;No Data
1178694817;2007-05-09T07:13:37Z;-36,832332;149,708256;270;18.40293;0;0;No Data;No Data
1178694819;2007-05-09T07:13:39Z;-36,832270;149,708327;270;18.41227;0;0;No Data;No Data
1178694821;2007-05-09T07:13:41Z;-36,832254;149,708421;270;18.4209;0;0;No Data;No Data
1178694823;2007-05-09T07:13:43Z;-36,832290;149,708508;270;18.42974;0;0;No Data;No Data
1178694834;2007-05-09T07:13:54Z;-36,832571;149,708850;271;18.47348;0;0;No Data;No Data
1178694839;2007-05-09T07:13:59Z;-36,832767;149,708935;271;18.49667;0;0;No Data;No Data
1178694843;2007-05-09T07:14:03Z;-36,832921;149,708924;283;18.51385;0;0;No Data;No Data
1178694848;2007-05-09T07:14:08Z;-36,833074;149,708869;283;18.53168;0;0;No Data;No Data
1178694849;2007-05-09T07:14:09Z;-36,833107;149,708796;283;18.53914;0;0;No Data;No Data
1178694851;2007-05-09T07:14:11Z;-36,833095;149,708700;284;18.54771;0;0;No Data;No Data
1178694856;2007-05-09T07:14:16Z;-36,833020;149,708518;284;18.5659;0;0;No Data;No Data
1178694858;2007-05-09T07:14:18Z;-36,832956;149,708474;284;18.57393;0;0;No Data;No Data
1178694861;2007-05-09T07:14:21Z;-36,832840;149,708483;270;18.58678;0;0;No Data;No Data
1178694862;2007-05-09T07:14:22Z;-36,832793;149,708504;270;18.59226;0;0;No Data;No Data
1178694863;2007-05-09T07:14:23Z;-36,832765;149,708545;270;18.59709;0;0;No Data;No Data
1178694865;2007-05-09T07:14:25Z;-36,832751;149,708639;270;18.60562;0;0;No Data;No Data
1178694868;2007-05-09T07:14:28Z;-36,832753;149,708739;270;18.61459;0;0;No Data;No Data
1178694872;2007-05-09T07:14:32Z;-36,832814;149,708914;271;18.63165;0;0;No Data;No Data
1178694873;2007-05-09T07:14:33Z;-36,832882;149,708927;271;18.6394;0;0;No Data;No Data
1178694875;2007-05-09T07:14:35Z;-36,832922;149,708880;283;18.64554;0;0;No Data;No Data
1178694877;2007-05-09T07:14:37Z;-36,832925;149,708791;283;18.65339;0;0;No Data;No Data
1178694879;2007-05-09T07:14:39Z;-36,832900;149,708701;284;18.66177;0;0;No Data;No Data
1178694884;2007-05-09T07:14:44Z;-36,832721;149,708579;270;18.68434;0;0;No Data;No Data
1178694887;2007-05-09T07:14:47Z;-36,832621;149,708552;270;18.69566;0;0;No Data;No Data
1178694891;2007-05-09T07:14:51Z;-36,832481;149,708527;270;18.71135;0;0;No Data;No Data
1178694894;2007-05-09T07:14:54Z;-36,832359;149,708566;270;18.72537;0;0;No Data;No Data
1178694900;2007-05-09T07:15:00Z;-36,832160;149,708625;270;18.74815;0;0;No Data;No Data
1178694904;2007-05-09T07:15:04Z;-36,832023;149,708758;255;18.76745;0;0;No Data;No Data
1178694906;2007-05-09T07:15:06Z;-36,832054;149,708817;262;18.77384;0;0;No Data;No Data
1178694909;2007-05-09T07:15:09Z;-36,832152;149,708876;271;18.78603;0;0;No Data;No Data
1178694912;2007-05-09T07:15:12Z;-36,832248;149,708936;271;18.79807;0;0;No Data;No Data
1178694914;2007-05-09T07:15:14Z;-36,832329;149,708988;271;18.80825;0;0;No Data;No Data
1178694917;2007-05-09T07:15:17Z;-36,832422;149,709034;271;18.81942;0;0;No Data;No Data
1178694921;2007-05-09T07:15:21Z;-36,832577;149,709109;271;18.83795;0;0;No Data;No Data
1178694924;2007-05-09T07:15:24Z;-36,832701;149,709081;271;18.85202;0;0;No Data;No Data
1178694925;2007-05-09T07:15:25Z;-36,832736;149,709066;271;18.85621;0;0;No Data;No Data
1178694927;2007-05-09T07:15:27Z;-36,832761;149,709011;271;18.86186;0;0;No Data;No Data
1178694935;2007-05-09T07:15:35Z;-36,832736;149,708631;270;18.89578;0;0;No Data;No Data
1178694941;2007-05-09T07:15:41Z;-36,832665;149,708373;270;18.92007;0;0;No Data;No Data
1178694944;2007-05-09T07:15:44Z;-36,832601;149,708226;270;18.93494;0;0;No Data;No Data
1178694948;2007-05-09T07:15:48Z;-36,832466;149,708212;270;18.95001;0;0;No Data;No Data
1178694950;2007-05-09T07:15:50Z;-36,832398;149,708256;270;18.95852;0;0;No Data;No Data
1178694952;2007-05-09T07:15:52Z;-36,832340;149,708340;270;18.96839;0;0;No Data;No Data
1178694954;2007-05-09T07:15:54Z;-36,832314;149,708395;270;18.97408;0;0;No Data;No Data
1178694958;2007-05-09T07:15:58Z;-36,832338;149,708590;270;18.99172;0;0;No Data;No Data
1178694960;2007-05-09T07:16:00Z;-36,832367;149,708694;270;19.00161;0;0;No Data;No Data
1178694965;2007-05-09T07:16:05Z;-36,832452;149,708903;271;19.02262;0;0;No Data;No Data
1178694969;2007-05-09T07:16:09Z;-36,832543;149,709037;271;19.03835;0;0;No Data;No Data
1178694972;2007-05-09T07:16:12Z;-36,832639;149,709095;271;19.05029;0;0;No Data;No Data
1178694974;2007-05-09T07:16:14Z;-36,832721;149,709058;271;19.06004;0;0;No Data;No Data
1178694979;2007-05-09T07:16:19Z;-36,832830;149,708877;271;19.08021;0;0;No Data;No Data
1178694981;2007-05-09T07:16:21Z;-36,832829;149,708777;271;19.08909;0;0;No Data;No Data
1178694983;2007-05-09T07:16:23Z;-36,832819;149,708695;270;19.09646;0;0;No Data;No Data
1178694986;2007-05-09T07:16:26Z;-36,832739;149,708644;270;19.10638;0;0;No Data;No Data
1178694989;2007-05-09T07:16:29Z;-36,832604;149,708588;270;19.1221;0;0;No Data;No Data
1178694992;2007-05-09T07:16:32Z;-36,832519;149,708568;271;19.13166;0;0;No Data;No Data
1178694998;2007-05-09T07:16:38Z;-36,832277;149,708661;270;19.15978;0;0;No Data;No Data
1178695000;2007-05-09T07:16:40Z;-36,832257;149,708728;270;19.16619;0;0;No Data;No Data
1178695002;2007-05-09T07:16:42Z;-36,832270;149,708824;271;19.17495;0;0;No Data;No Data
1178695006;2007-05-09T07:16:46Z;-36,832325;149,708975;271;19.18982;0;0;No Data;No Data
1178695010;2007-05-09T07:16:50Z;-36,832420;149,709122;271;19.20671;0;0;No Data;No Data
1178695015;2007-05-09T07:16:55Z;-36,832616;149,709208;271;19.22989;0;0;No Data;No Data
1178695017;2007-05-09T07:16:57Z;-36,832663;149,709186;271;19.23551;0;0;No Data;No Data
1178695019;2007-05-09T07:16:59Z;-36,832746;149,709105;271;19.24731;0;0;No Data;No Data
1178695021;2007-05-09T07:17:01Z;-36,832761;149,709011;271;19.25585;0;0;No Data;No Data
1178695024;2007-05-09T07:17:04Z;-36,832757;149,708896;271;19.26604;0;0;No Data;No Data
1178695027;2007-05-09T07:17:07Z;-36,832709;149,708773;270;19.27815;0;0;No Data;No Data
1178695028;2007-05-09T07:17:08Z;-36,832663;149,708751;270;19.28359;0;0;No Data;No Data
1178695030;2007-05-09T07:17:10Z;-36,832605;149,708733;270;19.29019;0;0;No Data;No Data
1178695034;2007-05-09T07:17:14Z;-36,832453;149,708714;270;19.30718;0;0;No Data;No Data
1178695041;2007-05-09T07:17:21Z;-36,832203;149,708869;271;19.33821;0;0;No Data;No Data
1178695046;2007-05-09T07:17:26Z;-36,832102;149,709030;271;19.35649;0;0;No Data;No Data
1178695049;2007-05-09T07:17:29Z;-36,832059;149,709166;262;19.36955;0;0;No Data;No Data
1178695051;2007-05-09T07:17:31Z;-36,832076;149,709276;271;19.37958;0;0;No Data;No Data
1178695053;2007-05-09T07:17:33Z;-36,832105;149,709380;271;19.38948;0;0;No Data;No Data
1178695057;2007-05-09T07:17:37Z;-36,832197;149,709471;271;19.4026;0;0;No Data;No Data
1178695057;2007-05-09T07:17:37Z;-36,832225;149,709473;271;19.40574;0;0;No Data;No Data
1178695059;2007-05-09T07:17:39Z;-36,832280;149,709433;271;19.41288;0;0;No Data;No Data
1178695065;2007-05-09T07:17:45Z;-36,832414;149,709197;271;19.43865;0;0;No Data;No Data
1178695068;2007-05-09T07:17:48Z;-36,832452;149,709093;271;19.44883;0;0;No Data;No Data
1178695074;2007-05-09T07:17:54Z;-36,832556;149,708842;271;19.47395;0;0;No Data;No Data
1178695076;2007-05-09T07:17:56Z;-36,832550;149,708729;270;19.48403;0;0;No Data;No Data
1178695078;2007-05-09T07:17:58Z;-36,832540;149,708646;270;19.49146;0;0;No Data;No Data
1178695082;2007-05-09T07:18:02Z;-36,832462;149,708506;270;19.50658;0;0;No Data;No Data
1178695084;2007-05-09T07:18:04Z;-36,832377;149,708485;270;19.51613;0;0;No Data;No Data
1178695086;2007-05-09T07:18:06Z;-36,832311;149,708485;270;19.52344;0;0;No Data;No Data
1178695088;2007-05-09T07:18:08Z;-36,832242;149,708530;270;19.53205;0;0;No Data;No Data
1178695089;2007-05-09T07:18:09Z;-36,832263;149,708609;270;19.53951;0;0;No Data;No Data
1178695092;2007-05-09T07:18:12Z;-36,832311;149,708733;270;19.55188;0;0;No Data;No Data
1178695098;2007-05-09T07:18:18Z;-36,832440;149,708909;271;19.57323;0;0;No Data;No Data
1178695099;2007-05-09T07:18:19Z;-36,832503;149,708895;271;19.58045;0;0;No Data;No Data
1178695101;2007-05-09T07:18:21Z;-36,832540;149,708835;271;19.58721;0;0;No Data;No Data
1178695102;2007-05-09T07:18:22Z;-36,832533;149,708809;271;19.5896;0;0;No Data;No Data
1178695103;2007-05-09T07:18:23Z;-36,832467;149,708766;270;19.59781;0;0;No Data;No Data
1178695106;2007-05-09T07:18:26Z;-36,832362;149,708726;270;19.60999;0;0;No Data;No Data
1178695113;2007-05-09T07:18:33Z;-36,832122;149,708773;270;19.63698;0;0;No Data;No Data
1178695114;2007-05-09T07:18:34Z;-36,832110;149,708822;271;19.64159;0;0;No Data;No Data
1178695115;2007-05-09T07:18:35Z;-36,832136;149,708868;271;19.64674;0;0;No Data;No Data
1178695118;2007-05-09T07:18:38Z;-36,832217;149,708921;271;19.65701;0;0;No Data;No Data
1178695120;2007-05-09T07:18:40Z;-36,832299;149,708928;271;19.66621;0;0;No Data;No Data
1178695122;2007-05-09T07:18:42Z;-36,832377;149,708923;271;19.67497;0;0;No Data;No Data
1178695127;2007-05-09T07:18:47Z;-36,832557;149,708798;271;19.69786;0;0;No Data;No Data
1178695131;2007-05-09T07:18:51Z;-36,832614;149,708671;270;19.71082;0;0;No Data;No Data
1178695135;2007-05-09T07:18:55Z;-36,832674;149,708455;270;19.73115;0;0;No Data;No Data
1178695140;2007-05-09T07:19:00Z;-36,832696;149,708242;270;19.75021;0;0;No Data;No Data
1178695145;2007-05-09T07:19:05Z;-36,832619;149,708043;270;19.76984;0;0;No Data;No Data
1178695150;2007-05-09T07:19:10Z;-36,832473;149,707888;271;19.79112;0;0;No Data;No Data
1178695157;2007-05-09T07:19:17Z;-36,832235;149,707784;271;19.81907;0;0;No Data;No Data
1178695160;2007-05-09T07:19:20Z;-36,832094;149,707757;271;19.83493;0;0;No Data;No Data
1178695173;2007-05-09T07:19:33Z;-36,831656;149,707958;255;19.88682;0;0;No Data;No Data
